,File,Text Segment,Code,Score
640,3695993.pdf,"The primary focus has been on accuracy, that is, how accurately the algorithms are able
to detect issues in the code under review.",Human-Perceived Accuracy,0.5533939003944397
642,3695993.pdf,"Existing research has been predominantly focused on the accuracy objective of ACR, that is, how accurately
ACR algorithms are able to detect issues in the code under review, while largely neglecting the comprehensibility
objective.",Human-Perceived Accuracy,0.5586397647857666
650,3695993.pdf,"Reviewers can specify the existence of code issues in code blocks, thereby
forcing the model to search for potential code issues.",Error Propagation,0.5820205807685852
652,3695993.pdf,"Subsequently, we extracted 1,000 problematic code submissions and 1,000 non-problematic code
submissions from the non-training data as the testing set.",Error Propagation,0.551976203918457
654,3695993.pdf,"In particular, the determination of a
code issue will affect the generation of subsequent descriptions.",Error Propagation,0.6216225028038025
655,3695993.pdf,"In particular, the determination of a
code issue will affect the generation of subsequent descriptions.",Human-Perceived Accuracy,0.5791016817092896
656,3695993.pdf,"−L퐶푅(푥) = 훼푙표푔푃(푥푖푠푠푢푒|푥푑푖푓푓) + (1 −훼)
푛
Õ
푖=1
푙표푔푃(푥푖|푥<푖)
(2)
where 훼is used to adjust the weights of different components, typically set to 훼= 0.5, 푃(푥푖푠푠푢푒|푥푑푖푓푓) denotes the
model’s assessment of potential code issues 푥푖푠푠푢푒given an input code diff patch 푥푑푖푓푓, and 푃(푥푖|푥<푖) represents
the prediction token 푥푖based on the preceding input sequence 푥<푖.",Error Propagation,0.5517885684967041
657,3695993.pdf,"The
performance of the models was evaluated using an inference on the testing set.",Benchmark Performance,0.6712665557861328
659,3695993.pdf,"For RQ1, we utilize an automated evaluation approach to measure the model’s performance
using Recall, Precision, F1-score and Accuracy.",Benchmark Performance,0.6378540992736816
663,3695993.pdf,"Specifically, we use ‘degree
of clarity’ to measure comprehensibility, meaning
that to what degree a review comment clearly ex-
plains the issue in a code diff.",Human-Perceived Accuracy,0.6334176659584045
664,3695993.pdf,"To mitigate the influence of data sequence, the resultant
data from different models for the same task was randomly incorporated into the evaluation results.",Benchmark Performance,0.5520459413528442
676,3695993.pdf,"Out of the bleu: how should we assess quality of the
code generation models?",Error Propagation,0.5657380819320679
681,2023.emnlp-main.67.pdf,"For
example, Ye and Durrett (2022) calibrate model
predictions based on the reliability of the explana-
tions, Jung et al.",Benchmark Performance,0.6423150300979614
689,jmir-2024-1-e51069.pdf,"Results
GPT-3.5 Versus GPT-4
We used 2 metrics, accuracy and F1-score, to evaluate the
models’ performance (performance evaluation metrics in
Multimedia Appendix 1).",Benchmark Performance,0.606338381767273
692,2406.05639v2.pdf,"These metrics do not reliably measure the functional correctness
of the generated code [33, 65].",Correctness,0.7121331691741943
693,2406.05639v2.pdf,"These metrics do not reliably measure the functional correctness
of the generated code [33, 65].",Error Propagation,0.5940360426902771
694,2406.05639v2.pdf,"These metrics do not reliably measure the functional correctness
of the generated code [33, 65].",Human-Perceived Accuracy,0.613695502281189
729,1-s2.0-S0164121224001808-main.pdf,"Furthermore, we investigated security risks based on the
presence of insecure patterns, which may not uncover all conceivable
vulnerabilities.",Security,0.5569301247596741
731,1-s2.0-S0164121224001808-main.pdf,"This model was subsequently applied to 3834 code
snippets, revealing that 30.28% of them were identified as insecure.",Security,0.6323621869087219
734,1-s2.0-S0164121224001808-main.pdf,"They discovered that around
40% of the generated programs include vulnerabilities.",Security,0.5607428550720215
745,1-s2.0-S0164121224001808-main.pdf,"In: 15th International Symposium on Software Reliability
Engineering.",Error Propagation,0.5651096105575562
776,2204.04741v5.pdf,"We investigate whether Copilot is just as likely
to introduce the same software vulnerabilities as human developers.",Security,0.568138599395752
779,2204.04741v5.pdf,"Overall, given that in a significant number of cases it did not
replicate
the
vulnerabilities
previously
introduced
by
human
developers,
we
conclude
that
Copilot,
despite
performing
dif-
ferently
across
various
vulnerability
types,
is
not
as
bad
as
human
developers
at
introducing
vulnerabilities
in
code.",Security,0.5685890913009644
781,2204.04741v5.pdf,"Researchers have empirically proven this hypothesis by
showing that Copilot (a CGT based on the Codex language model) generates
insecure code about 40% of the time (Pearce et al., 2022).",Security,0.5663169622421265
784,2204.04741v5.pdf,"This allows us to identify
the scenarios that immediately precede the introduction of a vulnerability by a
human developer.",Security,0.6345999836921692
786,2204.04741v5.pdf,"This means that in a substantial number of scenarios we studied where the
human developer has written vulnerable code, Copilot is able to avoid the
detected vulnerability.",Security,0.5642404556274414
787,2204.04741v5.pdf,"Furthermore, we observe a trend of Copilot being more
likely to generate the fix for a vulnerability when the sample has a more recent
publish date (Section 5.2) and when the vulnerability is more easily avoidable
(Section 5.3).",Security,0.5846641659736633
790,2204.04741v5.pdf,"As a result, we
aim to answer the following research question:
• RQ: Is Copilot equally likely to generate the same vulnerabilities as human
developers?",Security,0.5795623064041138
803,2204.04741v5.pdf,"We further investigated the issue of code replication by performing a tem-
poral analysis of our results to see if there was a relationship between the
age of a vulnerability/fix and the category of the code generated by Copilot.",Security,0.5684551000595093
809,2204.04741v5.pdf,"We re-create scenarios that led to the introduction
of vulnerabilities by developers so that Copilot can suggest code that we can
analyze.",Security,0.5890915989875793
816,2204.04741v5.pdf,"Our evaluation uses a dataset of vulnerabilities to investigate whether
Copilot will always perform as badly as human developers in cases where the
latter have previously introduced vulnerable code.",Security,0.5684136152267456
817,2204.04741v5.pdf,"8 Conclusion
Based on our experiments, we answer our research question negatively, con-
cluding that Copilot is not as bad as human developers at introducing
vulnerabilities in code.",Security,0.565388023853302
818,2204.04741v5.pdf,"We also report on two other observations: (1) Copilot
is less likely to generate vulnerable code corresponding to newer vulnerabili-
ties, and (2) Copilot is more prone to generate certain types of vulnerabilities.",Security,0.5575239062309265
830,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"For instance, important elements such as method
names, variables, or other components related to the buggy code
may not be captured by the model, preventing it from fully
understanding the root cause of the bug and leading to incorrect
ﬁxes [29].",Error Propagation,0.574973464012146
839,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"C. Model Evaluation
During model training and tuning, the performance of check-
points after each training round need to be evaluated on the
validation set to ﬁnd the best trained model (i.e., checkpoint se-
lection).",Benchmark Performance,0.5735387802124023
840,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"Researchers have proposed various metrics for model
evaluation [59], such as PPL, BLEU, Code BLEU, etc.",Error Propagation,0.5546821355819702
841,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"Researchers have proposed various metrics for model
evaluation [59], such as PPL, BLEU, Code BLEU, etc.",Benchmark Performance,0.8368492126464844
842,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"[60] used the BLEU score to evaluate model
quality in real-time to ﬁlter the best repair model, and Jiang et al.",Benchmark Performance,0.5570828318595886
843,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"In our experiments, we used the metrics
PPL and BLEU (which are commonly used in previous works
[13], [34], [60]) to derive the best models, which we call the
best PPL/BLEU model.",Benchmark Performance,0.6257569789886475
847,Comprehensive_Fine-Tuning_Large_Language_Models_of_Code_for_Automated_Program_Repair.pdf,"These choices include different code
abstraction strategies (abs/raw), code representation forms
(CR1/CR2/CR3), and model evaluation metrics for selecting
checkpoints (PPL/BLEU/Last).",Error Propagation,0.5516924262046814
879,2302.06144v4.pdf,"We compare
our approach to 20 baselines using 5 widely used metrics.",Benchmark Performance,0.5834544897079468
882,2302.06144v4.pdf,"description as the input and output the corresponding source
code.",Correctness,0.5817070603370667
884,2302.06144v4.pdf,"We employ three
widely used evaluation metrics (exact match (EM), BLEU
[13], and CodeBLEU [14]).",Benchmark Performance,0.5846855640411377
886,2302.06144v4.pdf,"(5) We
conduct a human evaluation to evaluate the generated code in
three aspects, including correctness, code quality, and main-
tainability.",Correctness,0.6529148817062378
887,2302.06144v4.pdf,"(5) We
conduct a human evaluation to evaluate the generated code in
three aspects, including correctness, code quality, and main-
tainability.",Human-Perceived Accuracy,0.6381715536117554
892,2302.06144v4.pdf,"• The BLEU score [13] is used to measure the token-level
similarity between the generated code and the ground-
truth.",Correctness,0.5620832443237305
895,2302.06144v4.pdf,"• The CodeBLEU score [14] is a variant of the BLEU
score.",Benchmark Performance,0.550189733505249
896,2302.06144v4.pdf,"Following previous work [24], we use
unit tests to evaluate the correctness of generated programs.",Correctness,0.5608854293823242
903,2302.06144v4.pdf,"The retrieval metric is
the BM25 score.",Benchmark Performance,0.5620120763778687
904,2302.06144v4.pdf,"The evaluation metrics are described in Section IV-C, i.e., the
EM, BLEU, CodeBLEU, Pass@1, and AvgPassRatio.",Benchmark Performance,0.6754096746444702
905,2302.06144v4.pdf,"Type
Approach
Pass@1
AvgPassRatio
Retriever module
2.86
7.93
Sequence-based
RNN
4.00
13.33
Transformer
6.29
12.43
Pre-trained
CodeBERT
9.14
23.35
GraphCodeBERT
10.86
24.99
CodeGPT
17.71
35.67
REDCODER *
16.00
33.14
CodeT5-small
12.57
25.11
CodeT5-base
15.43
24.53
SKCODER
20.00 (↑12.9%)
38.70 (↑8.49%)
that the models have not been evaluated using this metric,
to the best of our knowledge.",Benchmark Performance,0.5785126686096191
910,2302.06144v4.pdf,"It validates that the retrieved code contains lots of valu-
able information that benefits code generation models.",Correctness,0.6183275580406189
911,2302.06144v4.pdf,"It validates that the retrieved code contains lots of valu-
able information that benefits code generation models.",Error Propagation,0.5873850584030151
912,2302.06144v4.pdf,"It validates that the retrieved code contains lots of valu-
able information that benefits code generation models.",Human-Perceived Accuracy,0.6284811496734619
913,2302.06144v4.pdf,"HUMAN EVALUATION
The ultimate goal of code generation models is to assist
developers in writing the source code.",Correctness,0.5867130756378174
915,2302.06144v4.pdf,"HUMAN EVALUATION
The ultimate goal of code generation models is to assist
developers in writing the source code.",Error Propagation,0.5535553693771362
916,2302.06144v4.pdf,"HUMAN EVALUATION
The ultimate goal of code generation models is to assist
developers in writing the source code.",Human-Perceived Accuracy,0.5994583964347839
917,2302.06144v4.pdf,"Following previous work [24], we manually evaluate
the generated code by different models in three aspects,
including correctness (whether the code satisfies the given
requirement), code quality (whether the code does not contain
bad code smell) and maintainability (whether the implemen-
tation is standardized and has good readability).",Correctness,0.5729823112487793
918,2302.06144v4.pdf,"Following previous work [24], we manually evaluate
the generated code by different models in three aspects,
including correctness (whether the code satisfies the given
requirement), code quality (whether the code does not contain
bad code smell) and maintainability (whether the implemen-
tation is standardized and has good readability).",Human-Perceived Accuracy,0.5722224116325378
919,2302.06144v4.pdf,"Besides, we notice that the copy-based model -
REDCODER performs well in maintainability but is poor in
correctness and code quality.",Error Propagation,0.5639119744300842
921,2302.06144v4.pdf,"For
the metrics, we select five widely used metrics, including the
EM, BLEU, CodeBLEU, Pass@1, and AvgPassRatio.",Benchmark Performance,0.6665469408035278
922,2302.06144v4.pdf,"Existing
work [40] has proven the reliability of these metrics.",Benchmark Performance,0.6197125911712646
924,2302.06144v4.pdf,"For the baselines, we use the source code provided by their
original papers and ensure that the model’s performance is
comparable with their reported results.",Benchmark Performance,0.5693241357803345
928,2302.06144v4.pdf,"Intuitively, when the re-
trieved code is less similar to the target code, the performance
of our model may suffer.",Error Propagation,0.5910518169403076
932,2406.06391v1.pdf,"• Overall Measurement: (1) average accuracy (AA, higher is better) is computed as the average performance on
all tasks learned so far.",Benchmark Performance,0.5549872517585754
933,2406.06391v1.pdf,"This metric calculates the improvement as the difference between the
task’s initial performance when first learned and the performance of a model that starts with no prior knowledge
and is trained only in this task.",Benchmark Performance,0.5840727090835571
943,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"For example, researchers check the validity of
generated code before the further use of the code.",Correctness,0.5664382576942444
944,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"For example, researchers check the validity of
generated code before the further use of the code.",Human-Perceived Accuracy,0.6164836287498474
949,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"For
example, the existing works may compile the generated code
to check if any error occurs, or check if the code misses brack-
ets [58], [59],  and  then  repair  simple  errors  based  on  some
patterns.",Correctness,0.5842645168304443
957,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"They can also be
the  descriptions  about  the  correct  program  behaviors.",Correctness,0.5762999057769775
959,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"They feed a repaired program with specific
inputs,  and  compare  the  results  to  expected  program  behav-
iors.",Correctness,0.5654468536376953
960,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"They feed a repaired program with specific
inputs,  and  compare  the  results  to  expected  program  behav-
iors.",Error Propagation,0.5780258178710938
962,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,": WHEN SOFTWARE SECURITY MEETS LARGE LANGUAGE MODELS: A SURVEY
325 
that the lines of code following the buggy locations can have a
greater influence on the bug fix outcome.",Security,0.5750824213027954
970,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"They check if the code can be successfully compiled or exe-
cuted.",Correctness,0.5672950744628906
980,When+Software+Security+Meets+Large+Language+Models_+A+Survey.pdf,"[71]
 L.  D.  Fosdick  and  L.  J.  Osterweil, “Data  flow  analysis  in  software
reliability,” ACM Comput.",Error Propagation,0.5602840185165405
984,ojml2025152_81642032.pdf,"Beyond input 
constraints, models also face limits on output length.",Error Propagation,0.5514136552810669
987,ojml2025152_81642032.pdf,"• Accuracy and Reliability: The model’s accuracy in summarization was high, 
and this was just one case.",Benchmark Performance,0.5857692360877991
992,ojml2025152_81642032.pdf,"This 
can lead to oversimplification or errors, such as overlooking a poorly defined “ma-
terial breach” that a more capable model would flag.",Error Propagation,0.5774561762809753
994,2302.13971v1.pdf,"We then report the performance of
our models and compare with others LLMs on a set
of standard benchmarks.",Benchmark Performance,0.589191198348999
998,3698385.3699876.pdf,"The accuracy of code generation is evaluated 
using test cases.",Correctness,0.6195931434631348
1004,3698385.3699876.pdf,"3.8 Code Evaluation and Analysis Scenario 
The code evaluation and analysis scenario are to assess the ability 
of large models to evaluate and analyze programming code, 
examining whether they can be applied in industrial applications.",Security,0.5939629077911377
1005,3698385.3699876.pdf,"3.8 Code Evaluation and Analysis Scenario 
The code evaluation and analysis scenario are to assess the ability 
of large models to evaluate and analyze programming code, 
examining whether they can be applied in industrial applications.",Error Propagation,0.5946983098983765
1008,3698385.3699876.pdf,"While these models have demonstrated 
remarkable potential in tasks such as code generation, safety 
monitoring, and data analysis, their performance varies 
significantly across different contexts.",Error Propagation,0.6485364437103271
1009,2207.10397v2.pdf,"CODET then executes the
code samples using the generated test cases and performs a dual execution agree-
ment, which considers both the consistency of the outputs against the generated
test cases and the agreement of the outputs with other code samples.",Correctness,0.5551512837409973
1010,2207.10397v2.pdf,"2.2
DUAL EXECUTION AGREEMENT
In this subsection, we explain how we select the best code solution ˆx from the set of generated code
solutions X = {x1, x2, · · ·, xN}, using the set of generated test cases Y = {y1, y2, · · ·, yM} as
a criterion.",Correctness,0.5635566711425781
1015,2207.10397v2.pdf,"Metrics and Baseline
We use the metric pass@k (with n samples) for performance evaluation and
take advantage of ground truth test cases to determine the functional correctness of code solutions.",Correctness,0.5809307098388672
1021,2207.10397v2.pdf,"The above results indicate that the correct code
solutions generated by mediocre models can be further exploited by adopting better test cases.",Error Propagation,0.5762032270431519
1024,2207.10397v2.pdf,"And hope the error analysis can provide inspiration
for future studies on improving code generation for more difﬁcult programming problems.",Error Propagation,0.5925935506820679
1026,2207.10397v2.pdf,"In the domain of general
purpose code generation, Inala et al.",Correctness,0.5517590641975403
1031,2207.10397v2.pdf,"C
ANALYSIS ON CODE SOLUTIONS
In CODET, code solutions that can pass exactly the same test cases are considered consistent in
functionality and are grouped into the same consensus set.",Correctness,0.582938015460968
1033,2207.10397v2.pdf,"We can ﬁnd that almost all the models
could generate a considerable number of syntactically correct test cases, while CODEGEN generates
plenty of unexpected noise.",Error Propagation,0.5590822696685791
1038,2207.10397v2.pdf,"The second example in Figure 11b shows the most common situation
where CODET fails because the model cannot fully understand the problem.",Error Propagation,0.5677299499511719
1044,2401.02981v2.pdf,"Lastly, in the evaluation criteria and 
metrics section, we guide the evaluation of the model using both quantitative and qualitative 
performance metrics.",Benchmark Performance,0.7026662826538086
1048,2401.02981v2.pdf,3) Quality of Data: Data quality impacts model accuracy.,Benchmark Performance,0.59850013256073
1052,2401.02981v2.pdf,"Each 
model exhibits unique features, strengths, and weaknesses.",Error Propagation,0.5728222131729126
1053,2401.02981v2.pdf,"Each 
model exhibits unique features, strengths, and weaknesses.",Benchmark Performance,0.6092485189437866
1054,2401.02981v2.pdf,"To assess the model's quantitative performance, 
various metrics, such as accuracy, precision, recall, and F1 score, are employed.",Benchmark Performance,0.785881519317627
1055,2401.02981v2.pdf,"These metrics 
provide a quantitative measure of how effectively the model performs specific financial tasks.",Benchmark Performance,0.6455205678939819
1057,2401.02981v2.pdf,"In the financial domain, where tasks such as stock price prediction or 
forecasting financial events are crucial, evaluating the model's accuracy in these predictions 
becomes paramount.",Benchmark Performance,0.5881547927856445
1058,2401.02981v2.pdf,"It measures how effectively the model analyzes the sentiment of 
financial text, ensuring accurate classification of positive or negative sentiments.",Benchmark Performance,0.5653806924819946
1059,2401.02981v2.pdf,"It measures how effectively the model analyzes the sentiment of 
financial text, ensuring accurate classification of positive or negative sentiments.",Benchmark Performance,0.5653806924819946
1060,2401.02981v2.pdf,"F1 Score 
F1 Score, calculated as the harmonic mean of precision and recall, offers a balanced metric 
for evaluating the model's performance.",Benchmark Performance,0.6630169153213501
1062,2401.02981v2.pdf,"It serves as an indicator of the model's ability to 
maintain a balance between precision and recall, providing a comprehensive assessment of 
its overall effectiveness.",Benchmark Performance,0.7069017291069031
1064,2401.02981v2.pdf,"Subjective Evaluation by 
Experts 
Subjective Evaluation by Experts involves financial professionals assessing the model's 
results and providing feedback.",Benchmark Performance,0.565216600894928
1065,2401.02981v2.pdf,"Leveraging the experience and knowledge of experts, this 
evaluation method gauges how practical and effective the model is in specific financial tasks.",Benchmark Performance,0.581131100654602
1067,2401.02981v2.pdf,"By incorporating metrics specialized for financial data and tasks, this 
evaluation assesses how well the model fits domain-specific requirements.",Benchmark Performance,0.5762163400650024
1069,2401.02981v2.pdf,"- 23 - 
In addition to quantitative evaluation, incorporating subjective assessments from domain experts 
is essential for a comprehensive evaluation of the model's performance.",Benchmark Performance,0.6139839887619019
1070,2401.02981v2.pdf,"This involves considering 
how well the model has learned financial domain knowledge and how effectively it has been 
applied.",Benchmark Performance,0.5613080859184265
1071,2401.02981v2.pdf,"By comprehensively considering these quantitative and qualitative performance metrics, the 
model's suitability for the financial domain is assessed.",Benchmark Performance,0.6273574829101562
1072,2401.02981v2.pdf,"The evaluation results are utilized for 
ongoing improvement and optimization of the model.",Benchmark Performance,0.6561495065689087
1073,2401.02981v2.pdf,"The evaluation criteria and metrics aid in 
identifying the strengths and weaknesses of the model, ultimately contributing to the assessment 
of its utility in the financial domain.",Benchmark Performance,0.6557313203811646
1074,Multilingual-Prompting-in-LLMs-Investigating-the-Accuracy-and-Performance.pdf,The response structure ensures a consistent evaluation metric for the accuracy of responses.,Benchmark Performance,0.5878587961196899
1075,Multilingual-Prompting-in-LLMs-Investigating-the-Accuracy-and-Performance.pdf,"D.  
Calculation of accuracy 
The metric of the experiment is the accuracy of the responses.",Benchmark Performance,0.5541446208953857
1077,rathje-et-al-gpt-is-an-effective-tool-for-multilingual-psychological-text-analysis.pdf,"We used two metrics that are traditionally used to measure the 
performance of machine learning models: accuracy and average F1.",Benchmark Performance,0.6471554040908813
1080,rathje-et-al-gpt-is-an-effective-tool-for-multilingual-psychological-text-analysis.pdf,"We report two performance metrics commonly used in machine learning: accuracy (number of correct ratings over total number of ratings), and F1, a more complex measurement that 
takes into account different types of classification errors (see Methods for a detailed description of performance metrics).",Benchmark Performance,0.6131739616394043
1089,09_sp_9363.pdf,"This comparison 
aids in fine-tuning the model by correcting and optimizing 
the data.",Benchmark Performance,0.5674210786819458
1091,09_sp_9363.pdf,"Mathematical 
calculations can be employed to estimate the model's 
reliability.",Benchmark Performance,0.6169871091842651
1092,formative-2024-1-e63188.pdf,"We evaluated the outcomes
in terms of accuracy, effectiveness, readability, and applicability.",Benchmark Performance,0.601792573928833
1094,formative-2024-1-e63188.pdf,"Effectiveness
Effectiveness refers to the degree of correctness in explain-
ing the material.",Benchmark Performance,0.5580979585647583
1095,formative-2024-1-e63188.pdf,"A 2-tailed t test was adopted to compare the
differences in readability scores and applicability scores
between the 2 models, and a chi-square test was used to
compare the applicability grade.",Benchmark Performance,0.5865339636802673
1099,3597926.3598048.pdf,"In addition, the authors in [37] considered code
compilability as a training objective based on pre-trained models,
but it still fails to guarantee GC.",Error Propagation,0.551439642906189
1110,2303.06689v4.pdf,"To assess the accuracy of the generated code, we employ two types of metrics: an
execution-based metric, i.e.",Correctness,0.6897854804992676
1111,2303.06689v4.pdf,"To assess the accuracy of the generated code, we employ two types of metrics: an
execution-based metric, i.e.",Error Propagation,0.5705745220184326
1113,2303.06689v4.pdf,"To assess the accuracy of the generated code, we employ two types of metrics: an
execution-based metric, i.e.",Human-Perceived Accuracy,0.6295534372329712
1114,2303.06689v4.pdf,"CodeBLEU
(Details of metrics can be found in Appendix B).",Benchmark Performance,0.5853552222251892
1115,2303.06689v4.pdf,"The execution-based metrics measure the functional
correctness of the generated code through executing the given test cases, and the match-based
metrics measure the similarity between the generated code and the given reference code.",Correctness,0.6693652868270874
1121,2303.06689v4.pdf,"The aim
is to ascertain the performance level at which our approach operates relative to these recognized
models.",Benchmark Performance,0.6968822479248047
1123,2303.06689v4.pdf,"Moreover, we evaluated the impact of utilizing the ground-truth plan in facilitating
code generation.",Correctness,0.5547716617584229
1126,2303.06689v4.pdf,"This evaluation is designed to reflect the practical experience of human developers
using these code generation approaches.",Correctness,0.5516319274902344
1127,2303.06689v4.pdf,"We first establish a set of criteria to assess the generated code, as outlined below.",Correctness,0.6939994096755981
1129,2303.06689v4.pdf,"We first establish a set of criteria to assess the generated code, as outlined below.",Human-Perceived Accuracy,0.6554611921310425
1130,2303.06689v4.pdf,• Correctness: High-quality code should be correct and produce the expected output or behavior.,Correctness,0.7332305312156677
1132,2303.06689v4.pdf,• Correctness: High-quality code should be correct and produce the expected output or behavior.,Human-Perceived Accuracy,0.7082716822624207
1133,2303.06689v4.pdf,"This means that the code should meet the requirements, and its functionality should be
accurate and precise.",Correctness,0.6867426633834839
1135,2303.06689v4.pdf,"This means that the code should meet the requirements, and its functionality should be
accurate and precise.",Human-Perceived Accuracy,0.6885716915130615
1137,2303.06689v4.pdf,"• Readability: High-quality code should be easy to read and understand by developers, facilitat-
ing future maintenance.",Human-Perceived Accuracy,0.6311016082763672
1138,2303.06689v4.pdf,"• Robustness: High-quality code should be robust and handle unexpected situations or edge
cases gracefully.",Correctness,0.6335362195968628
1140,2303.06689v4.pdf,"• Robustness: High-quality code should be robust and handle unexpected situations or edge
cases gracefully.",Error Propagation,0.5815824270248413
1141,2303.06689v4.pdf,"• Robustness: High-quality code should be robust and handle unexpected situations or edge
cases gracefully.",Human-Perceived Accuracy,0.6869465112686157
1143,2303.06689v4.pdf,"We asked developers to score each code on five aspects
from the criteria.",Human-Perceived Accuracy,0.5709847807884216
1147,2303.06689v4.pdf,We find that the incorrect code usually receives a score of 0 for robustness item.,Error Propagation,0.5903248190879822
1149,2303.06689v4.pdf,"To validate the quality of the generated code, we employed
the widely accepted metric, Pass@k, which leverages test cases to gauge the functional
correctness of code.",Correctness,0.6408203840255737
1175,3715108.pdf,"These three metrics provide a better understanding of how
well the suggested code matches the reference code.",Correctness,0.5585446953773499
1181,3715108.pdf,We classify most error causes based on this information.,Error Propagation,0.6132135987281799
1183,3715108.pdf,"To make
our classification more intuitive, we name an error type by using the involved elements of the code (variables,
methods, classes) and their behaviors.",Error Propagation,0.5701351165771484
1194,3715108.pdf,As for the error types leading to Runtime Error.,Error Propagation,0.5567337274551392
1199,3715108.pdf,"Similarly, Conflicting Types, Arithmetic Error and Index out of
Bounds are likely to be introduced by defects in the training set.",Error Propagation,0.5686264038085938
1200,3715108.pdf,"For example, the explicit errors such as Undeclared Variable and Variable Redeclaration, Undefined Function
Reference, etc., maintainers can directly introduce a self-checking step to identify such syntax errors before
generating code.",Human-Perceived Accuracy,0.5633375644683838
1204,3715108.pdf,"For example, the defects exposed by Github Copilot in RQ4, especially the
abnormal code characteristics like For/if Only, Return Only, Variable Declaration Only, remain to be verified
whether they are universal across different code generation models.",Error Propagation,0.5534415245056152
1207,3715108.pdf,"[41] believe that the local characteristics of the source code can reflect the specific rules of the program,
in addition to its natural characteristics.",Correctness,0.556396484375
1213,3715108.pdf,"7.3
Code Completion Evaluation
Ciniselli et al.",Correctness,0.5857504606246948
1216,3715108.pdf,"They evaluate the generated code using metrics such as BLEU, Levnstein
distance, and perfect prediction.",Correctness,0.6924631595611572
1217,3715108.pdf,"They evaluate the generated code using metrics such as BLEU, Levnstein
distance, and perfect prediction.",Error Propagation,0.6190351247787476
1218,3715108.pdf,"They evaluate the generated code using metrics such as BLEU, Levnstein
distance, and perfect prediction.",Benchmark Performance,0.6020698547363281
1219,3715108.pdf,"They evaluate the generated code using metrics such as BLEU, Levnstein
distance, and perfect prediction.",Human-Perceived Accuracy,0.6115017533302307
1221,3715108.pdf,The accuracy of the model has been positively improved.,Benchmark Performance,0.5532090663909912
