File,Text Segment,Code,Score
Methodologies_for_Selecting_Optimal_Hardware_for_Locally_Deployed_LLMs_Using_a_Performance_Accuracy_and_Cost_PAC_Approach.pdf,"These datasets help
establish a leaderboard that categorizes different types and
sizes of models.",Benchmark Performance,0.5668521523475647
Methodologies_for_Selecting_Optimal_Hardware_for_Locally_Deployed_LLMs_Using_a_Performance_Accuracy_and_Cost_PAC_Approach.pdf,"It is generally observed that larger models
tend to have higher accuracy [18].",Benchmark Performance,0.5354238748550415
Methodologies_for_Selecting_Optimal_Hardware_for_Locally_Deployed_LLMs_Using_a_Performance_Accuracy_and_Cost_PAC_Approach.pdf,"This score is derived from PAC metrics,
offering a comprehensive evaluation of each configuration.",Benchmark Performance,0.506839394569397
Methodologies_for_Selecting_Optimal_Hardware_for_Locally_Deployed_LLMs_Using_a_Performance_Accuracy_and_Cost_PAC_Approach.pdf,"(10),
incorporating performance (P), accuracy (A) and cost (C).",Benchmark Performance,0.5837593078613281
2405.12641v2.pdf,"Index Terms—Empirical study, ChatGPT, self-verification,
code generation, code completion, program repair.",Correctness,0.5213783383369446
2405.12641v2.pdf,"Index Terms—Empirical study, ChatGPT, self-verification,
code generation, code completion, program repair.",Human-Perceived Accuracy,0.5048931837081909
2405.12641v2.pdf,"(2) The guiding question prompt leads to the detection
of an average of 25% more incorrectly generated code, the
identification of 69% more vulnerabilities in completed code,
and the recognition of an average of 33% more failed program
repairs.",Security,0.5563305616378784
2405.12641v2.pdf,"(2) The guiding question prompt leads to the detection
of an average of 25% more incorrectly generated code, the
identification of 69% more vulnerabilities in completed code,
and the recognition of an average of 33% more failed program
repairs.",Error Propagation,0.5130424499511719
2405.12641v2.pdf,"(2) The guiding question prompt leads to the detection
of an average of 25% more incorrectly generated code, the
identification of 69% more vulnerabilities in completed code,
and the recognition of an average of 33% more failed program
repairs.",Human-Perceived Accuracy,0.5598856210708618
2405.12641v2.pdf,"It is crucial to ensure that
the generated code is free from vulnerabilities or bugs when
developers incorporate it into their projects.",Correctness,0.5118696689605713
2405.12641v2.pdf,"It is crucial to ensure that
the generated code is free from vulnerabilities or bugs when
developers incorporate it into their projects.",Human-Perceived Accuracy,0.5410969853401184
2405.12641v2.pdf,"For the code
generation and program repair tasks, we assess the correctness
of the generated code using the provided test cases within the
experimental datasets.",Correctness,0.529342770576477
2405.12641v2.pdf,"In the code generation task, code
that successfully passes all test cases is deemed correct.",Correctness,0.6198321580886841
2405.12641v2.pdf,"In the code generation task, code
that successfully passes all test cases is deemed correct.",Human-Perceived Accuracy,0.5114573240280151
2405.12641v2.pdf,"To further
ensure the reliability of our evaluations and reduce bias, we
calculate the Fleiss’ kappa score, which is 0.81, indicating
substantial agreement among the three developers.",Benchmark Performance,0.6034963130950928
2405.12641v2.pdf,"for the following code 
to check whether the code correctly implements the functionality, and provide 
a conclusion.",Correctness,0.5895045399665833
2405.12641v2.pdf,"[9], which
features intentionally designed completion scenarios for a
subset of MITRE’s Common Weakness Enumerations (CWEs)
listed in their “2021 CWE Top 25 Most Dangerous Software
Weaknesses” [17].",Security,0.5311306118965149
2405.12641v2.pdf,"For instance, in
Figure 2, the requirement is “Complete the code at the [insert]
position to ensure that the completed code has no vulner-
abilities.”, and the incomplete code is “#include <stdio.h>
#include <stdlib.h> ... [insert] system(cmd);}”.",Correctness,0.5322920083999634
2405.12641v2.pdf,"For instance, in
Figure 2, the requirement is “Complete the code at the [insert]
position to ensure that the completed code has no vulner-
abilities.”, and the incomplete code is “#include <stdio.h>
#include <stdlib.h> ... [insert] system(cmd);}”.",Human-Perceived Accuracy,0.5127846598625183
2405.12641v2.pdf,"IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
4
Non-vulnerable.",Security,0.5615148544311523
2405.12641v2.pdf,"2: The designed self-verification prompts for code com-
pletion.",Human-Perceived Accuracy,0.5013178586959839
2405.12641v2.pdf,"for the 
following code to check for any bugs, and provide a conclusion.",Correctness,0.5057433843612671
2405.12641v2.pdf,"IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
5
<requirement, function description, buggy code>.",Correctness,0.5123939514160156
2405.12641v2.pdf,"IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
5
<requirement, function description, buggy code>.",Error Propagation,0.5034579634666443
2405.12641v2.pdf,"IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
5
<requirement, function description, buggy code>.",Human-Perceived Accuracy,0.5444194078445435
2405.12641v2.pdf,"the number of actually correct/non-vulnerable code incorrectly
predicted as buggy/vulnerable, and TN identities the number
of actually correct/non-vulnerable code correctly predicted as
correct/non-vulnerable.",Correctness,0.5168880224227905
2405.12641v2.pdf,"the number of actually correct/non-vulnerable code incorrectly
predicted as buggy/vulnerable, and TN identities the number
of actually correct/non-vulnerable code correctly predicted as
correct/non-vulnerable.",Security,0.6006250977516174
2405.12641v2.pdf,"the number of actually correct/non-vulnerable code incorrectly
predicted as buggy/vulnerable, and TN identities the number
of actually correct/non-vulnerable code correctly predicted as
correct/non-vulnerable.",Error Propagation,0.6109387874603271
2405.12641v2.pdf,"the number of actually correct/non-vulnerable code incorrectly
predicted as buggy/vulnerable, and TN identities the number
of actually correct/non-vulnerable code correctly predicted as
correct/non-vulnerable.",Human-Perceived Accuracy,0.5890175700187683
2405.12641v2.pdf,"(b) Language Complexity: Different programming languages
have varying levels of syntactic and structural complexity.",Human-Perceived Accuracy,0.5400652885437012
2405.12641v2.pdf,"4: The truly correctly generated code being predicted
correct using direct question and incorrect using the guiding
question and test report (i.e., Example 2).",Correctness,0.5584292411804199
2405.12641v2.pdf,"4: The truly correctly generated code being predicted
correct using direct question and incorrect using the guiding
question and test report (i.e., Example 2).",Error Propagation,0.5440137982368469
2405.12641v2.pdf,"4: The truly correctly generated code being predicted
correct using direct question and incorrect using the guiding
question and test report (i.e., Example 2).",Human-Perceived Accuracy,0.543070912361145
2405.12641v2.pdf,"5: The truly incorrectly generated code being predicted
incorrect (i.e., Example 3).",Correctness,0.5732461810112
2405.12641v2.pdf,"5: The truly incorrectly generated code being predicted
incorrect (i.e., Example 3).",Error Propagation,0.6024829149246216
2405.12641v2.pdf,"5: The truly incorrectly generated code being predicted
incorrect (i.e., Example 3).",Human-Perceived Accuracy,0.5398644804954529
2405.12641v2.pdf,"6: The truly correctly generated code being predicted
incorrect (i.e., Example 4).",Correctness,0.5478955507278442
2405.12641v2.pdf,"6: The truly correctly generated code being predicted
incorrect (i.e., Example 4).",Error Propagation,0.5471251010894775
2405.12641v2.pdf,"It also provides
correct explanations for why the completed code is considered
vulnerable.",Security,0.508368194103241
2405.12641v2.pdf,"It also provides
correct explanations for why the completed code is considered
vulnerable.",Human-Perceived Accuracy,0.5352832674980164
2405.12641v2.pdf,"8: The truly vulnerable completed code being predicted
vulnerable (i.e., Example 7).",Security,0.5595662593841553
2405.12641v2.pdf,"These two types of self-contradictory
hallucination present a challenge for developers, who may not
be sure which response to trust - the initial response indicating
successful repair or the subsequent self-verification indicating
the presence of bugs in the repaired code.",Human-Perceived Accuracy,0.5205493569374084
2405.12641v2.pdf,"Table
IV and Table V respectively show the average values and
standard deviations for each metric across the five runs on code
generation, program repair, and code completion tasks.",Correctness,0.5141662359237671
2405.12641v2.pdf,"To explore the impact
of different guiding questions, in this subsection, we utilize
a positive guiding question, which asks ChatGPT to indicate
its agreement or disagreement regarding assertions that (1)
the code CORRECTLY implements the function based on the
requirement description, (2) the completed code does NOT
have vulnerabilities, and (3) the repaired code CORRECTLY
implements the function.",Human-Perceived Accuracy,0.508070170879364
2405.12641v2.pdf,"In the code completion dataset, employing the
positive version leads to ChatGPT erroneously predicting 46%
of generated vulnerable code as non-vulnerable (compared to
23% for the negative version) and identifying 54% (compared
to 77% for the negative version) of truly vulnerable code as
vulnerable.",Security,0.5335671305656433
2405.12641v2.pdf,Evaluation Metrics.,Benchmark Performance,0.6207987070083618
2405.12641v2.pdf,"Precision
helps us determine how much of the predicted buggy/vul-
nerable code is actually correct, thereby reducing the risk
of false positives.",Error Propagation,0.5395123958587646
2405.12641v2.pdf,"Recall, on the other hand, measures the
model’s ability to identify all actual buggy/vulnerable code,
ensuring that fewer true issues are missed (i.e., reducing false
negatives).",Security,0.566449761390686
2405.12641v2.pdf,"Recall, on the other hand, measures the
model’s ability to identify all actual buggy/vulnerable code,
ensuring that fewer true issues are missed (i.e., reducing false
negatives).",Error Propagation,0.6150780320167542
2405.12641v2.pdf,"Recall, on the other hand, measures the
model’s ability to identify all actual buggy/vulnerable code,
ensuring that fewer true issues are missed (i.e., reducing false
negatives).",Human-Perceived Accuracy,0.5054681301116943
2405.12641v2.pdf,"In the context of code-related tasks, Ma et
al.",Error Propagation,0.5305725336074829
2405.12641v2.pdf,"Our work focuses on utilizing ChatGPT to
self-verify whether the code content it produces meets the
requirements, instead of relying on external detectors, which
IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
18
differs from Wang et al.’s study [69].",Correctness,0.5029281377792358
2405.12641v2.pdf,"Our work focuses on utilizing ChatGPT to
self-verify whether the code content it produces meets the
requirements, instead of relying on external detectors, which
IEEE TRANSACTIONS ON SOFTWARE ENGINEERING
18
differs from Wang et al.’s study [69].",Human-Perceived Accuracy,0.5096994638442993
2405.12641v2.pdf,"Then, we ask ChatGPT to self-
verify the correctness of the generated code, the presence of
vulnerabilities in code completions, or the success of code
repairs.",Correctness,0.52525794506073
2405.12641v2.pdf,"Then, we ask ChatGPT to self-
verify the correctness of the generated code, the presence of
vulnerabilities in code completions, or the success of code
repairs.",Human-Perceived Accuracy,0.5507546663284302
2405.12641v2.pdf,"[38] M. D. Purba, A. Ghosh, B. J. Radford, and B. Chu, “Software vul-
nerability detection using large language models,” in Proceedings of the
34th IEEE International Symposium on Software Reliability Engineering
Workshops, 2023, pp.",Security,0.5062492489814758
2203.13474v5.pdf,"Performance on the benchmark is measured by pass rate on expert-written
test cases.",Benchmark Performance,0.5303144454956055
2203.13474v5.pdf,"The models are trained in various sizes with 350M, 2.7B, 6.1B,
and 16.1B parameters.",Benchmark Performance,0.544098973274231
2203.13474v5.pdf,"The model needs to complete a function given the
prompt such that it can pass all provided test cases, thus measuring the performance by functional
correctness.",Correctness,0.5011351704597473
2203.13474v5.pdf,"The model needs to complete a function given the
prompt such that it can pass all provided test cases, thus measuring the performance by functional
correctness.",Error Propagation,0.5368460416793823
2203.13474v5.pdf,"The model needs to complete a function given the
prompt such that it can pass all provided test cases, thus measuring the performance by functional
correctness.",Benchmark Performance,0.578586220741272
2203.13474v5.pdf,k. The results of our models and baselines are summarized in Table 1.,Benchmark Performance,0.5605217218399048
2203.13474v5.pdf,"In the MTPB, each problem has 5 test cases and we sample 40 samples
for each test case with each model, based on which the pass rate is computed for each problem.",Benchmark Performance,0.5703284740447998
2203.13474v5.pdf,"The MTPB evaluation results (average pass rate) for our CODEGEN models, baselines, and OpenAI
Codex models8 are shown in Table 3.",Benchmark Performance,0.5223590135574341
2203.13474v5.pdf,"4.5
QUALITATIVE EXAMPLES
To further understand the differences in model behavior over model sizes, we examine cases where
large models have contrasting performances to smaller models.",Error Propagation,0.556546151638031
2203.13474v5.pdf,"The intent speciﬁcations, which are speciﬁed in multiple steps, are digested
more easily by the models and lead to more accurate program synthesis.",Error Propagation,0.5046322345733643
2203.13474v5.pdf,"In CHI Conference on
Human Factors in Computing Systems Extended Abstracts, pp.",Human-Perceived Accuracy,0.508344292640686
2203.13474v5.pdf,"CODEGEN-MULTI
350M
2.7B
6.1B
Pass
4.78
3.82
3.82
Non-Pass
5.64
4.85
4.80
Table 10: Average prompt perplexity↓of CODEGEN-MULTI models on pass and non-pass problems.",Error Propagation,0.5350593328475952
2112.02125v3.pdf,"Examining Zero-Shot Vulnerability Repair
with Large Language Models
Hammond Pearce∗, Benjamin Tan†, Baleegh Ahmad∗, Ramesh Karri∗, Brendan Dolan-Gavitt∗
∗New York University, †University of Calgary
Abstract—Human developers can produce code with cyberse-
curity bugs.",Security,0.5648220777511597
2112.02125v3.pdf,"conclude that models can still “increase the
productivity of software developers”, especially when paired
with “appropriate security-aware tooling during...generation
to minimize the risk” [12].",Security,0.669471025466919
2112.02125v3.pdf,"for encouraging
LLMs to generate functional and secure code.",Human-Perceived Accuracy,0.5117873549461365
2112.02125v3.pdf,"Security Bugs
Developers perform many tasks in creating and maintaining
software; they can sometimes fall into patterns of insecure
code, such as those in MITRE’s Common Weakness Enumer-
ation (CWE) database [18].",Security,0.5503150224685669
2112.02125v3.pdf,"While prior work examined GitHub Copilot’s performance
in security-relevant contexts [12], we exclude Copilot in this
study for three reasons: (1) at the time of this study, access is
restricted via a wait-list, (2) once past the wait-list, access to
the model suggestions is restricted to closed-source, graphical-
based integrated development environment plugins that are not
suitable for large-scale studies, and (3) given that Copilot is
based upon Codex, we feel that evaluating Codex will likely
exhibit comparable performance.",Security,0.5109610557556152
2112.02125v3.pdf,"To date, the notion of “prompt engineering” is nascent, with
empirical prior work showing that the security code weak-
nesses in a model’s (GitHub’s Copilot) outputs are sensitive
to the prompt [12], which comprises both existing code and
comments in a given snippet to be completed.",Security,0.5407996773719788
2112.02125v3.pdf,"The ﬁrst stage of this experiment is a Model Parame-
ter Sweep to identify good ‘typical’ parameters for LLM
code repair generation, and then the second stage investi-
gates prompts to determine if different prompt patterns with
increasing ‘bug context’ has an impact on the quality of
code generated by black-box LLMs.",Error Propagation,0.5035194754600525
2112.02125v3.pdf,"This returns a code completion
which can be merged with the original program to provide
a potentially ﬁxed program.",Correctness,0.5078372359275818
2112.02125v3.pdf,"We evaluate each program for
correctness using a set of functional and security tests.",Correctness,0.5465092658996582
2112.02125v3.pdf,"Model Parameter Sweep: Vulnerable Program Generation
In this section we check the effect of model parameters
(speciﬁcally, temperature and top p) on LLMs’ generated
code.",Security,0.5222137570381165
2112.02125v3.pdf,"Model Parameter Sweep: Vulnerable Program Generation
In this section we check the effect of model parameters
(speciﬁcally, temperature and top p) on LLMs’ generated
code.",Error Propagation,0.5111976265907288
2112.02125v3.pdf,"We then
(iv) take the set of unique functional but vulnerable programs
as our dataset for bug-ﬁxing.",Security,0.5460930466651917
2112.02125v3.pdf,"We then try to compile each
program to check if it is valid (i.e., that it can be compiled)
before checking for functional and security correctness.",Correctness,0.5720056891441345
2112.02125v3.pdf,"We then try to compile each
program to check if it is valid (i.e., that it can be compiled)
before checking for functional and security correctness.",Human-Perceived Accuracy,0.5039827227592468
2112.02125v3.pdf,"Functional and safe programs once regenerated (numerator: program
count, denominator: number of compiling programs).",Correctness,0.5502679347991943
2112.02125v3.pdf,"In addition, given that the original programs were
TABLE III
THE DIFFERENT HAND-CRAFTED VULNERABLE SCENARIOS.",Security,0.5038357973098755
2112.02125v3.pdf,"Commented Code (alternative) - Used for real-world examples, see
Section V).",Correctness,0.5441253781318665
2112.02125v3.pdf,"Results are
presented as ‘safe and functional’/‘valid (compiling) programs’.",Correctness,0.687065601348877
2112.02125v3.pdf,"Results are
presented as ‘safe and functional’/‘valid (compiling) programs’.",Human-Perceived Accuracy,0.582272469997406
2112.02125v3.pdf,"(Functional), Safe (Not Vulnerable)
the performance of each template presented collectively in
Table V and the total number of functional and safe programs
generated by each engine presented in Fig.",Correctness,0.570892870426178
2112.02125v3.pdf,"(Functional), Safe (Not Vulnerable)
the performance of each template presented collectively in
Table V and the total number of functional and safe programs
generated by each engine presented in Fig.",Security,0.5301997661590576
2112.02125v3.pdf,"(Functional), Safe (Not Vulnerable)
the performance of each template presented collectively in
Table V and the total number of functional and safe programs
generated by each engine presented in Fig.",Human-Perceived Accuracy,0.5014225244522095
2112.02125v3.pdf,"Buggy Verilog code may be used to undermine the conﬁden-
tiality and/or integrity of the designed hardware.",Error Propagation,0.514153003692627
2112.02125v3.pdf,"An example of correct and incorrect program
synthesis is provided in Fig.",Correctness,0.548069179058075
2112.02125v3.pdf,"In some sense, this can be thought of as
the models having a tendency to ‘do the right thing.’ As
these two hardware components are conceptually simple with
straightforward speciﬁcations, it may be that having any errors
in the design ﬁles is simply less probable than having bug-free
versions.",Error Propagation,0.5471516847610474
2112.02125v3.pdf,"Primarily, it allows us
to characterize LLM performance for much larger and much
more realistic software projects.",Error Propagation,0.5174887180328369
2112.02125v3.pdf,"C. Code Reduction and Suggestion Consolidation
The token limits for each model, noted in Table I, func-
tionally constrain the amount of code that (i) can be provided
to the model, and (ii) can then be generated by the model
(i.e., the number of tokens reﬂects both the input prompt and
the output generated text).",Error Propagation,0.5467188358306885
2112.02125v3.pdf,"The results are presented as ‘safe
and functional’/‘valid (compiling) programs’.",Correctness,0.6508253216743469
2112.02125v3.pdf,"The results are presented as ‘safe
and functional’/‘valid (compiling) programs’.",Human-Perceived Accuracy,0.544224739074707
2112.02125v3.pdf,"We ensured that the input that caused the
failing program behavior as reported by ASAN was tested
(a) against the original program (to observe failing behavior),
and (b) against the “repaired” program (to see if it still fails).",Error Propagation,0.5209082961082458
2112.02125v3.pdf,Vulnerability Disclosure.,Security,0.5343803763389587
2112.02125v3.pdf,"RELATED PRIOR WORK
Studies in the design and maintenance of software systems
has produced a vast body of research, such as insights into
the nature of security bugs/weaknesses [31] and security
patches.",Security,0.5514978170394897
2112.02125v3.pdf,"By setting the target for repair
models to be (re)-production of human-generated patches, the
expectation is that human-generated patches are more likely
to be correct (leading to correct outputs) rather than plausible
(“passes” test suites without guarantees of correct output).",Error Propagation,0.5149050951004028
2112.02125v3.pdf,"CONCLUSIONS AND FUTURE WORK
In this paper we set out to characterize large language
models (LLMs) for code in terms of their ability to repair
software vulnerabilities in a zero-shot setting.",Security,0.5037695169448853
2112.02125v3.pdf,"Supplementary Figures and Tables
TABLE VIII
SYNTHETIC VULNERABLE PROGRAM GENERATION RESULTS
Scenario
# Gen.
# Vld.",Security,0.5069901943206787
2112.02125v3.pdf,returns a safe and functional program.,Correctness,0.5555462837219238
2112.02125v3.pdf,returns a safe and functional program.,Correctness,0.5555462837219238
jmir-2025-1-e63631.pdf,"The models’
classification decisions were then compared with those of human evaluators.",Benchmark Performance,0.6319908499717712
jmir-2025-1-e63631.pdf,"For messages categorized
as PRO by human evaluators, the accuracy was 0.544 (SE 0.033)
for long-form and 0.476 (SE 0.033) for short-form messages.",Benchmark Performance,0.5025513172149658
frai-2-1514896.pdf,"Accuracy and variance were compared with student’s t-test to compare 
performance under different model settings.",Benchmark Performance,0.5559076070785522
frai-2-1514896.pdf,"The primary outcome was model 
accuracy (i.e., correctness when compared to ground truth).",Error Propagation,0.5305866003036499
frai-2-1514896.pdf,"The primary outcome was model 
accuracy (i.e., correctness when compared to ground truth).",Benchmark Performance,0.6805462837219238
frai-2-1514896.pdf,"Model performance parameters were compared to the LLM 
with an initialization prompt.",Error Propagation,0.5168688297271729
frai-2-1514896.pdf,"Model performance parameters were compared to the LLM 
with an initialization prompt.",Benchmark Performance,0.508621335029602
frai-2-1514896.pdf,"This was evaluated in five 
separate trials, and model performance was compared with the 
initialization prompt results and Zero-Shot CoT results.",Benchmark Performance,0.5078296661376953
frai-2-1514896.pdf,"Statistical analysis
Model accuracy was evaluated by inputting the same prompt into 
each LLM five separate times and reporting the accuracy of each 
model for each run when compared to ground truth answer along 
with the overall average accuracy across all runs.",Error Propagation,0.5165326595306396
frai-2-1514896.pdf,"Statistical analysis
Model accuracy was evaluated by inputting the same prompt into 
each LLM five separate times and reporting the accuracy of each 
model for each run when compared to ground truth answer along 
with the overall average accuracy across all runs.",Benchmark Performance,0.6166803240776062
frai-2-1514896.pdf,"Results
Initialization prompt
The performance of the five LLMs evaluated in terms of accuracy 
of each of the five runs, average accuracy, and variance over the five 
runs are included in Table 1.",Benchmark Performance,0.5297205448150635
frai-2-1514896.pdf,"The results demonstrate that CoT could improve 
model performance from 71.5% to a maximum of 77.4% (p-value 
<0.001).",Benchmark Performance,0.5470156669616699
frai-2-1514896.pdf,"ChatGPT-4
Accuracy-0-shot
Accuracy-1-shot
Accuracy-3-shot
Accuracy-5-shot
ChatGPT-4
0.71
0.75
0.77
0.77
Variance-0-shot
Variance-1-shot
Variance-3-shot
Variance-5-shot
ChatGPT-4
0.13
0.0
0.12
0.17
TABLE 6  Accuracies of self-consistency and 5-shot CoT of ChatGPT-4.",Benchmark Performance,0.5249190330505371
10.1177_20552076231224074.pdf,"We designed the
experiment around four distinct objectives, each aimed at
evaluating the performance of a different variant of the
model.",Benchmark Performance,0.5052409172058105
2205.10583v4.pdf,"However, the success rate of existing models is low, especially
for complex programming tasks.",Error Propagation,0.5210132598876953
2205.10583v4.pdf,"The goal is to study
whether APR techniques can enhance reliability in the code
produced by large language models.",Error Propagation,0.5352679491043091
2205.10583v4.pdf,"When evaluating on pass@5 metric [1], the best Codex
model achieves 24.52% passing rate at introductory-level
tasks and 3.08% passing rate at competition-level tasks [1]
from APPS dataset [3].",Benchmark Performance,0.5505990386009216
2205.10583v4.pdf,"Findings on Bug Pattern (Section III)
Implications
Auto-generated code share common mistakes with human programmers.",Human-Perceived Accuracy,0.5183703303337097
2205.10583v4.pdf,"Auto-generated code contain negative symptoms or undesirable code pat-
terns such as: 1 names that indicate wrong algorithms; 2 similar code
blocks (code smells related); 3 producing irrelevant helper functions.",Error Propagation,0.5115107297897339
2205.10583v4.pdf,"Auto-generated code contain negative symptoms or undesirable code pat-
terns such as: 1 names that indicate wrong algorithms; 2 similar code
blocks (code smells related); 3 producing irrelevant helper functions.",Human-Perceived Accuracy,0.5095233917236328
2205.10583v4.pdf,"We study the bug patterns of code produced by Codex, and
whether they are similar to bugs in human-written code.",Human-Perceived Accuracy,0.5008664727210999
2205.10583v4.pdf,"STUDY SETTING
In this section, we present the setting of our study, including
the overall workﬂow, the Codex model, parameters, dataset,
APR tools, etc.",Benchmark Performance,0.5314124822616577
2205.10583v4.pdf,"Inspired by this, we analyze whether the code generated by
Codex contains negative symptoms that are unlikely to be
correct programs by studying the “Misaligned Algorithm” and
“Syntax Error” categories:
1 Names indicate Wrong Algorithms: In the “Misaligned
Algorithm” category, Codex is prone to generate solutions
with certain variable names which points to the underlying
algorithm/data structure used is wrong.",Correctness,0.5016707181930542
2205.10583v4.pdf,"For each incorrect solution (we exclude solutions that
produce syntax errors as in Section IV), we select the ten
most suspicious statements and ask Codex-e to generate ﬁve
possible edits for each statement (i.e., Codex-e tries to ﬁx an
incorrect solution within 50 attempts).",Error Propagation,0.5022856593132019
2205.10583v4.pdf,"For each incorrect solution (we exclude solutions that
produce syntax errors as in Section IV), we select the ten
most suspicious statements and ask Codex-e to generate ﬁve
possible edits for each statement (i.e., Codex-e tries to ﬁx an
incorrect solution within 50 attempts).",Human-Perceived Accuracy,0.5005012154579163
2205.10583v4.pdf,"THREATS TO VALIDITY
External: During the defect categorization, we eliminate
the potential bias by ﬁrst asking two annotators (two authors
of the paper) to manually construct and cross-validate the
“ground truth patch”, if there is any disagreement on patch or
defect classiﬁcation result for a Sbuggy, they further discuss
with the other authors to resolve any unclear categorization
(e.g., when multiple ﬁxes exist for a bug) until a consensus is
reached.",Security,0.5035018920898438
2205.10583v4.pdf,"As the performance of the Codex model
and repair tools may varies in different settings, our experi-
ments may not generalize beyond the studied conﬁgurations
and other programming languages beyond Java.",Error Propagation,0.5321820974349976
2205.10583v4.pdf,"Our study leads us to the following view-points:
• We suggest enhancing language models with software
engineering artifacts such as fault location, with the goal
of generating higher quality code.",Error Propagation,0.5288339853286743
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"Each model's strengths 
and constraints are analyzed, offering insights into their optimal 
use cases.",Benchmark Performance,0.5125358700752258
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"Each criterion will be applied to each of the models separately, 
following their evaluation following the answers provided.",Benchmark Performance,0.5700874328613281
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"This means that, through adjustment, the fine 
modelling of the model's performance will be obtained.",Error Propagation,0.5018508434295654
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"This means that, through adjustment, the fine 
modelling of the model's performance will be obtained.",Benchmark Performance,0.5260218977928162
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"7) Model usability: After training and evaluation, the large 
language model is ready for use and can be integrated into 
applications.",Benchmark Performance,0.5103892087936401
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"8) Model enhancement: By using updated data or adjusting 
settings based on real-world feedback and usage, the large 
language model can be further refined over time.",Benchmark Performance,0.5145082473754883
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"An essential principle is to assess the quality of 
models when they do not provide a correct or true answer.",Benchmark Performance,0.542221188545227
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"Regarding the performance and accuracy of the three 
models, observing the table.",Benchmark Performance,0.6025772094726562
Paper_7-Performance_and_Accuracy_Research_of_the_Large_Language_Models.pdf,"CONCLUSIONS 
Each model has its strengths and is designed to excel in 
different areas.",Benchmark Performance,0.6257795095443726
ASE23_APR_Study.pdf,"We also investigate the impact of different design
choices, which include code abstractions, code representations,
and model evaluation metrics.",Security,0.5154961347579956
ASE23_APR_Study.pdf,"We also investigate the impact of different design
choices, which include code abstractions, code representations,
and model evaluation metrics.",Error Propagation,0.5762684941291809
ASE23_APR_Study.pdf,"To realize that, we adopt a code representation to mark the
fault locations and their fixes, which can learn to generate
fixed code for the multiple hunks correspondingly.",Error Propagation,0.5041504502296448
ASE23_APR_Study.pdf,"1️⃣Data Pre-processing
STEP 2: Model Inference
STEP 1: Model Fine-tuning
Source code
Bug-fix pairs 
BUG
FIX
BUG
FIX
BUG
FIX
……
……
BFPs Ext.",Error Propagation,0.5127629041671753
ASE23_APR_Study.pdf,": Code Abstraction
Code Rep.: Code Representation
Code Tok.",Correctness,0.5375245809555054
ASE23_APR_Study.pdf,"To explore the impact of
different code representations on LLMCs’ repair capability, we
consider four code representations, abbreviated as CR1, CR2,
CR3, and CR4.",Error Propagation,0.5002659559249878
ASE23_APR_Study.pdf,"E. Model Evaluation
During model training and tuning, the performance of
checkpoints after each training round need to be evaluated on
the validation set to find the best trained model.",Benchmark Performance,0.5712716579437256
ASE23_APR_Study.pdf,"Researchers
have proposed various metrics for model evaluation [43], such
as PPL, BLEU, etc.",Error Propagation,0.5044099688529968
ASE23_APR_Study.pdf,"Researchers
have proposed various metrics for model evaluation [43], such
as PPL, BLEU, etc.",Benchmark Performance,0.8229218125343323
ASE23_APR_Study.pdf,"We will explore the impact of code abstraction (Sec-
tion II-C1), code representation (Section II-C2), and check-
point selection (Section II-E) on the results in the experiment.",Correctness,0.6109588146209717
ASE23_APR_Study.pdf,"We will explore the impact of code abstraction (Sec-
tion II-C1), code representation (Section II-C2), and check-
point selection (Section II-E) on the results in the experiment.",Error Propagation,0.5477876663208008
ASE23_APR_Study.pdf,"We will explore the impact of code abstraction (Sec-
tion II-C1), code representation (Section II-C2), and check-
point selection (Section II-E) on the results in the experiment.",Human-Perceived Accuracy,0.5067182183265686
ASE23_APR_Study.pdf,"More details of models are shown in Table I.
C. Datasets and Baselines
As shown in Table II, we describe the datasets and baselines.",Benchmark Performance,0.553059458732605
ASE23_APR_Study.pdf,"These choices
include different code abstraction strategies (abs/raw), code
representation forms (CR1/CR2/CR3), and model evaluation
metrics for selecting checkpoints (PPL/BLEU/Last).",Error Propagation,0.5516924262046814
ASE23_APR_Study.pdf,"To present a more intuitive picture of the impact of code
abstraction, we extract the Last model repair results for each
LLMC for comparison (Last model is irrelevant to evaluation
metrics).",Error Propagation,0.54127436876297
ASE23_APR_Study.pdf,Code Representation.,Correctness,0.5120506286621094
ASE23_APR_Study.pdf,"First, using special tokens to mark fault/repair
locations enables the model to focus on code repair behaviors
for targeted learning.",Error Propagation,0.5023959279060364
