File,Text Segment,Code,Score
2407.16893v1.pdf,"Additionally, power
efficiency variations in identical hardware models could introduce more variability to our results.",Hardware Efficiency,0.6438201665878296
2407.16893v1.pdf,"Additionally, power
efficiency variations in identical hardware models could introduce more variability to our results.",System Configuration,0.523971676826477
2407.16893v1.pdf,"Additionally, power
efficiency variations in identical hardware models could introduce more variability to our results.",Deployment Environment,0.5291944146156311
2407.16893v1.pdf,"Additionally, power
efficiency variations in identical hardware models could introduce more variability to our results.",Duration of Use,0.5737890601158142
2407.16893v1.pdf,"Future research should utilize more precise power measurement tools and standardized tests across
different hardware to better understand and quantify these discrepancies.",Hardware Efficiency,0.5093188285827637
2407.16893v1.pdf,"The generalizability of our results is constrained by the limited range of
inference scenarios analyzed, particularly in terms of hardware setups and LLMs utilized.",Inference Workload,0.5687427520751953
2407.16893v1.pdf,"6
Discussion and Future Work
Our study provides insights into the energy consumption of LLM inference while identifying areas
needing further research.",Inference Workload,0.5438032150268555
2407.16893v1.pdf,"Despite using the Scaphandre tool for measuring CPU power, we
observed similar energy consumption across models of significantly different sizes, suggesting possi-
ble measurement imprecision.",Hardware Efficiency,0.5556179285049438
2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Hardware Efficiency,0.6883038282394409
2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",System Configuration,0.6707025170326233
2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Model Optimization Techniques,0.5638715028762817
2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Deployment Environment,0.5611138939857483
2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Duration of Use,0.5064482092857361
2407.16893v1.pdf,"Our results reveal that response token length is a reliable indicator of energy consumption, suggesting
that managing response lengths could effectively control energy use.",Duration of Use,0.5569596290588379
2407.16893v1.pdf,"However, the connection
between prompt complexity and energy consumption is less definitive.",Hardware Efficiency,0.5230608582496643
2407.16893v1.pdf,"However, the connection
between prompt complexity and energy consumption is less definitive.",Duration of Use,0.552733302116394
2407.16893v1.pdf,"While models based on
prompt characteristics show potential, their performance varies.",Inference Workload,0.5883906483650208
2407.16893v1.pdf,"Our dataset, however,
provides a rich foundation for future research to explore the relationship between response quality
and energy consumption.",Duration of Use,0.5178266167640686
2407.16893v1.pdf,"To enhance our study’s generalizability, we plan to test a wider array of hardware configurations and
model types, allowing us to better understand energy consumption variations.",Hardware Efficiency,0.5978371500968933
2407.16893v1.pdf,"To enhance our study’s generalizability, we plan to test a wider array of hardware configurations and
model types, allowing us to better understand energy consumption variations.",System Configuration,0.6052472591400146
2407.16893v1.pdf,"To enhance our study’s generalizability, we plan to test a wider array of hardware configurations and
model types, allowing us to better understand energy consumption variations.",Model Optimization Techniques,0.5118793845176697
2407.16893v1.pdf,"To enhance our study’s generalizability, we plan to test a wider array of hardware configurations and
model types, allowing us to better understand energy consumption variations.",Deployment Environment,0.5093799829483032
2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",Hardware Efficiency,0.7197006344795227
2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",System Configuration,0.5784294605255127
2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",Model Optimization Techniques,0.5101495385169983
2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",Deployment Environment,0.544816255569458
2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",Duration of Use,0.5836359858512878
2407.16893v1.pdf,"This analysis could reveal if specialized models yield significant energy savings for
specific tasks, ensuring that comparisons maintain a consistent base model for accuracy.",Hardware Efficiency,0.6044695973396301
2407.16893v1.pdf,"This analysis could reveal if specialized models yield significant energy savings for
specific tasks, ensuring that comparisons maintain a consistent base model for accuracy.",Duration of Use,0.5352737307548523
2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",Hardware Efficiency,0.6719630360603333
2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",System Configuration,0.547317624092102
2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",Deployment Environment,0.699893593788147
2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",Duration of Use,0.6219537854194641
2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",Hardware Efficiency,0.6411867737770081
2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",System Configuration,0.5381054878234863
2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",Deployment Environment,0.5936356782913208
2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",Duration of Use,0.5862129926681519
2407.16893v1.pdf,"These studies stress the need for energy-efficient practices across AI model lifecycles and
have spurred extensive research into sustainable AI.",Deployment Environment,0.5093352198600769
2407.16893v1.pdf,"[8] found that general-purpose ML models are more
energy-intensive than task-specific ones and that efficiency gains in NLP and computer vision do
not necessarily correlate with increased energy consumption.",Inference Workload,0.5013116002082825
2407.16893v1.pdf,"[8] found that general-purpose ML models are more
energy-intensive than task-specific ones and that efficiency gains in NLP and computer vision do
not necessarily correlate with increased energy consumption.",Hardware Efficiency,0.5598660707473755
2407.16893v1.pdf,"[8] found that general-purpose ML models are more
energy-intensive than task-specific ones and that efficiency gains in NLP and computer vision do
not necessarily correlate with increased energy consumption.",System Configuration,0.5426468849182129
2407.16893v1.pdf,"[8] found that general-purpose ML models are more
energy-intensive than task-specific ones and that efficiency gains in NLP and computer vision do
not necessarily correlate with increased energy consumption.",Duration of Use,0.5229615569114685
2407.16893v1.pdf,"In contrast, MELODI, focusing on
the inference stage, delivers real-time energy assessments of LLMs by utilizing Scaphandre and
nvidia-smi to directly measure power usage.",Hardware Efficiency,0.500198245048523
2407.16893v1.pdf,"In contrast, MELODI, focusing on
the inference stage, delivers real-time energy assessments of LLMs by utilizing Scaphandre and
nvidia-smi to directly measure power usage.",System Configuration,0.5150243043899536
2407.16893v1.pdf,"This method provides detailed energy metrics at the
API level, offering a more nuanced evaluation of energy use than broader estimates and enhancing
MELODI’s role in sustainable AI.",Hardware Efficiency,0.5242233276367188
2407.16893v1.pdf,"This method provides detailed energy metrics at the
API level, offering a more nuanced evaluation of energy use than broader estimates and enhancing
MELODI’s role in sustainable AI.",System Configuration,0.5277769565582275
2407.16893v1.pdf,"This method provides detailed energy metrics at the
API level, offering a more nuanced evaluation of energy use than broader estimates and enhancing
MELODI’s role in sustainable AI.",Model Optimization Techniques,0.5094591379165649
2407.16893v1.pdf,"This method provides detailed energy metrics at the
API level, offering a more nuanced evaluation of energy use than broader estimates and enhancing
MELODI’s role in sustainable AI.",Deployment Environment,0.5248552560806274
2407.16893v1.pdf,"These studies highlight energy
demands across various LLM configurations.",Hardware Efficiency,0.5003699064254761
2407.16893v1.pdf,"However, MELODI enhances these efforts by providing
a comprehensive framework that measures LLM energy consumption by leveraging Scaphandre
and nvidia-smi for real-time energy tracking of both CPUs and GPUs.",Hardware Efficiency,0.5353612899780273
2407.16893v1.pdf,"However, MELODI enhances these efforts by providing
a comprehensive framework that measures LLM energy consumption by leveraging Scaphandre
and nvidia-smi for real-time energy tracking of both CPUs and GPUs.",System Configuration,0.557197093963623
2407.16893v1.pdf,"Their findings debunked the
notion that higher carbon footprints correlate with better model quality and highlighted GPUs’
role in reducing emissions.",Hardware Efficiency,0.5309218168258667
2407.16893v1.pdf,"In contrast, MELODI supports real-time power monitoring during
inference, generating data that serves as a benchmark and facilitates the development of ML models
for predicting energy consumption.",Hardware Efficiency,0.5606997013092041
2407.16893v1.pdf,"In contrast, MELODI supports real-time power monitoring during
inference, generating data that serves as a benchmark and facilitates the development of ML models
for predicting energy consumption.",System Configuration,0.5095311403274536
2407.16893v1.pdf,"By formulating a precise methodology and unveiling an open-source
instrument tailored for real-time monitoring of energy consumption throughout the LLM inference
process, MELODI effectively bridges a vital chasm in sustainable computing.",Hardware Efficiency,0.5000122785568237
2407.16893v1.pdf,"By formulating a precise methodology and unveiling an open-source
instrument tailored for real-time monitoring of energy consumption throughout the LLM inference
process, MELODI effectively bridges a vital chasm in sustainable computing.",System Configuration,0.5332924127578735
2407.16893v1.pdf,"By formulating a precise methodology and unveiling an open-source
instrument tailored for real-time monitoring of energy consumption throughout the LLM inference
process, MELODI effectively bridges a vital chasm in sustainable computing.",Model Optimization Techniques,0.5180786848068237
2407.16893v1.pdf,"Trends in ai
inference energy consumption: Beyond the performance-vs-parameter laws of deep learning.",Inference Workload,0.5011571645736694
2407.16893v1.pdf,"Green algorithms: quantifying the
carbon footprint of computation.",Model Optimization Techniques,0.5775353908538818
2407.16893v1.pdf,"From words to watts:
Benchmarking the energy costs of large language model inference.",Inference Workload,0.5174272060394287
2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",Hardware Efficiency,0.5662227869033813
2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",System Configuration,0.5223751068115234
2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",Model Optimization Techniques,0.5709370970726013
2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",Duration of Use,0.5526270866394043
2401.00625v4.pdf,"This
survey aims to systematically address these challenges by reviewing a broad spec-
trum of techniques designed to enhance the resource eﬃciency of LLMs.",Model Size,0.5393728613853455
2401.00625v4.pdf,"We
categorize methods based on their optimization focus—covering computational,
memory, energy, ﬁnancial, and network resources—and their applicability across
various stages of an LLM’s lifecycle, including architecture design, pre-training,
1
ﬁne-tuning, and system design.",Model Size,0.6200358867645264
2401.00625v4.pdf,"We
categorize methods based on their optimization focus—covering computational,
memory, energy, ﬁnancial, and network resources—and their applicability across
various stages of an LLM’s lifecycle, including architecture design, pre-training,
1
ﬁne-tuning, and system design.",Model Optimization Techniques,0.5323561429977417
2401.00625v4.pdf,"Additionally, the survey introduces a nuanced cat-
egorization of resource eﬃciency techniques by their speciﬁc resource types, which
uncovers the intricate relationships and mappings between various resources and
corresponding optimization techniques.",Model Optimization Techniques,0.5248744487762451
2401.00625v4.pdf,"To make the ﬁeld more accessible to interested beginners, we not only
make a systematic review of existing works and a highly structured taxonomy of
resource-eﬃcient LLMs but also release a website including a constantly-updated
paper list https://github.com/tiingweii-shii/Awesome-Resource-Eﬃcient-LLM-
Papers.",Model Size,0.5317610502243042
2401.00625v4.pdf,"The trend in LLM development is toward ever-
increasing model sizes, with some recent entrants boasting upwards of hundreds of
billions of parameters [4–6].",Model Size,0.6779985427856445
2401.00625v4.pdf,"However, the exponential growth in model sizes presents
a huge demand for various resources (e.g., computation, energy, memory) [7–9].",Inference Workload,0.553475558757782
2401.00625v4.pdf,"However, the exponential growth in model sizes presents
a huge demand for various resources (e.g., computation, energy, memory) [7–9].",Model Optimization Techniques,0.5145218372344971
2401.00625v4.pdf,"Additionally, the environmental impact is a growing con-
cern, as the extensive GPU usage for training these models translates to signiﬁcant
electricity consumption and increasing carbon dioxide emissions [7].",Hardware Efficiency,0.535412609577179
2401.00625v4.pdf,"Addressing these
challenges requires a focused eﬀort on enhancing the resource eﬃciency of LLMs at
every stage of their lifecycle.",Model Size,0.5008915662765503
2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",Hardware Efficiency,0.6438213586807251
2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",System Configuration,0.5060155391693115
2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",Deployment Environment,0.56601881980896
2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",Duration of Use,0.5619082450866699
2401.00625v4.pdf,"A resource-
eﬃcient LLM, therefore, is designed to maximize performance and capabilities while
minimizing resource expenditure across all these dimensions, thereby enabling more
sustainable and accessible AI solutions.",Model Size,0.5049112439155579
2401.00625v4.pdf,"Resource eﬃciency in LLMs is a crucial and complex area that demands innovative
solutions to address signiﬁcant challenges.",Model Size,0.5209854245185852
2401.00625v4.pdf,"These challenges, more pronounced in LLMs
than in smaller neural networks like CNNs and MLPs, arise from the unique scale and
complexity of LLMs.",Model Size,0.6586347222328186
2401.00625v4.pdf,"Low parallelism in auto-regressive generation: Auto-regressive token
generation, the predominant method in LLMs, suﬀers from signiﬁcant latency due
to poor parallelism [10].",Inference Workload,0.55838942527771
2401.00625v4.pdf,"This is especially problematic for large model sizes or exten-
sive input lengths, hindering eﬃcient processing in both training and inference.",Inference Workload,0.5268366932868958
2401.00625v4.pdf,"This complexity creates a computational bottleneck as the input length increases,
limiting the practical input sequence length LLMs can handle eﬃciently.",Model Size,0.575512707233429
2401.00625v4.pdf,"Scaling laws and diminishing returns: theoretical insights into scal-
ing laws for neural networks, particularly LLMs, suggest that as models become
larger, the beneﬁts in performance improvement per parameter added diminish [12].",Model Size,0.5414876341819763
2401.00625v4.pdf,"This phenomenon raises questions about the optimal size of LLMs and the balance
between resource investment and performance gain.",Model Size,0.5686793327331543
2401.00625v4.pdf,"Generalization and overﬁt-
ting: Theoretical work on generalization in machine learning is particularly relevant
for LLMs [13, 14].",Model Size,0.5549386143684387
2401.00625v4.pdf,"Understanding the limits of what large models can general-
ize from training data and the risks of overﬁtting is crucial for developing more
resource-eﬃcient models.",Inference Workload,0.5350807309150696
2401.00625v4.pdf,"Conse-
quently, intricate system designs become crucial to optimize the training process
for LLMs and successfully accomplish the task.",Model Size,0.5693469047546387
2401.00625v4.pdf,"Furthermore, the system design
gains increased signiﬁcance due to the latency and throughput requirements associ-
ated with the inference tasks of LLMs, particularly when taking into account user
experience and the constraints of a limited cost budget [17, 18].",Model Size,0.6247129440307617
2401.00625v4.pdf,"Furthermore, the system design
gains increased signiﬁcance due to the latency and throughput requirements associ-
ated with the inference tasks of LLMs, particularly when taking into account user
experience and the constraints of a limited cost budget [17, 18].",Inference Workload,0.5758965015411377
2401.00625v4.pdf,"Dependence on large and proprietary training data: Many LLMs are
trained on extensive, proprietary datasets, making it challenging to apply cer-
tain eﬃciency improvement techniques that require access to the original training
data [19].",Model Size,0.5344529151916504
2401.00625v4.pdf,"Closed source models and lack of parameter access: Many
advanced LLMs are closed source [1, 20–22], with restricted access to their param-
eters.",Model Size,0.6057771444320679
2401.00625v4.pdf,"3
• [Metrics] In the context of LLMs, the development of comprehensive metrics for
evaluating resource eﬃciency faces unique challenges due to the diverse and complex
nature of LLM tasks and architectures [10].",Model Size,0.5121428966522217
2401.00625v4.pdf,"Unlike smaller models where optimizing
one or two resources, such as computation or memory, might be suﬃcient, LLMs
present a multi-objective problem requiring simultaneous optimization across mul-
tiple key resources, including computation, memory, energy, monetary cost, etc [23].",Model Size,0.5592203140258789
2401.00625v4.pdf,"Therefore, a comprehensive metric for LLMs must provide a holistic view that encap-
sulates all these critical resources, quantifying not only the individual resource usage
but also the interdependencies and trade-oﬀs between them [24].",Model Size,0.5843808054924011
2401.00625v4.pdf,"This approach
is crucial for advancing LLMs in a balanced and sustainable manner, signiﬁcantly
more complex than metric development for smaller models.",Model Size,0.5494366884231567
2401.00625v4.pdf,"In response to these gaps, this paper seeks to oﬀer a systematic review of the tech-
niques, benchmarks, and evaluation metrics that contribute to the resource eﬃciency
of LLMs.",Model Size,0.546019434928894
2401.00625v4.pdf,"• Standardization of evaluation metrics and datasets: We present a stan-
dardized set of evaluation metrics and datasets tailored for assessing the resource
eﬃciency of LLMs.",Model Size,0.5328362584114075
2401.00625v4.pdf,• Fundamental overview of LLMs.,Model Size,0.5856320858001709
2401.00625v4.pdf,"With the recent surge in the popularity
and eﬃcacy of LLMs, numerous review papers have surfaced, oﬀering insights
into various aspects of LLMs.",Model Size,0.5329176187515259
2401.00625v4.pdf,"Nevertheless, a comprehensive
review and technical taxonomy speciﬁcally focused on the specialization of LLM
domains remains an unaddressed gap in the current literature.",Model Size,0.5504109859466553
2401.00625v4.pdf,"For example, some discuss how to accelerate the inference of LLMs [32–
34], by focusing on model compression techniques.",Model Size,0.5971525311470032
2401.00625v4.pdf,"For example, some discuss how to accelerate the inference of LLMs [32–
34], by focusing on model compression techniques.",Inference Workload,0.5200200080871582
2401.00625v4.pdf,"1.2 Outline
The remainder of this survey is structured as follows, oﬀering a detailed exploration
of resource-eﬃcient LLMs:
• Section 2 Preliminary and taxonomy: This section sets the foundation by intro-
ducing the fundamental concepts behind transformers and pre-trained LLMs.",Model Size,0.5250624418258667
2401.00625v4.pdf,"It
establishes a comprehensive taxonomy of resources essential for LLMs, such as
computation, memory, energy, money, and network communication.",Model Size,0.5861774682998657
2401.00625v4.pdf,"• Section 5 LLM ﬁne-tuning: This section covers the ﬁne-tuning phase of LLMs,
focusing on methods that enhance resource eﬃciency.",Model Size,0.5884462594985962
2401.00625v4.pdf,"• Section 6 LLM inference: Here, we analyze various inference techniques that
improve resource eﬃciency in LLMs.",Model Size,0.5490856170654297
2401.00625v4.pdf,"The section features discussions on
static methods including pruning, quantization, knowledge distillation, low-rank
approximation, etc.",Model Optimization Techniques,0.5941895246505737
2401.00625v4.pdf,"In addition, we also discuss dynamic methods such as
dynamic inference, which adapts computational resources in real time, and token
parallelism, which optimizes processing at the token level to enhance eﬃciency
during the inference stage.",Inference Workload,0.5971437692642212
2401.00625v4.pdf,"• Section 9 Benchmark and evaluation metrics: This section presents the bench-
marks and metrics used for evaluating the resource eﬃciency of LLMs.",Model Size,0.5409471988677979
2401.00625v4.pdf,"The taxonomy for resource eﬃciency in LLMs encompasses ﬁve key domains: compu-
tation, memory, energy, money, and network communication.",Model Size,0.5474280118942261
2401.00625v4.pdf,"Each domain addresses
a distinct aspect of resource utilization:
• Computation: This involves the processing power required for tasks such as
training, ﬁne-tuning, and executing LLMs.",Model Size,0.5826621055603027
2401.00625v4.pdf,"Each domain addresses
a distinct aspect of resource utilization:
• Computation: This involves the processing power required for tasks such as
training, ﬁne-tuning, and executing LLMs.",Hardware Efficiency,0.5332374572753906
2401.00625v4.pdf,"Each domain addresses
a distinct aspect of resource utilization:
• Computation: This involves the processing power required for tasks such as
training, ﬁne-tuning, and executing LLMs.",Duration of Use,0.5060554146766663
2401.00625v4.pdf,"It is crucial to explore how to maximize output while minimizing computational
requirements.",Model Optimization Techniques,0.5829024910926819
2401.00625v4.pdf,"LLMs, especially those with billions of parameters, require signiﬁcant memory for
storing the model weights and for processing large datasets during training and
inference.",Model Size,0.6642080545425415
2401.00625v4.pdf,"Optimizing data structures, employing techniques like model pruning,
and exploring memory-eﬃcient architectures are key strategies here.",Model Optimization Techniques,0.6537323594093323
2401.00625v4.pdf,"• Energy: This resource refers to the electrical power consumed during the model’s
lifecycle.",Hardware Efficiency,0.675287663936615
2401.00625v4.pdf,"• Energy: This resource refers to the electrical power consumed during the model’s
lifecycle.",Deployment Environment,0.5582451820373535
2401.00625v4.pdf,"• Energy: This resource refers to the electrical power consumed during the model’s
lifecycle.",Duration of Use,0.5818639993667603
2401.00625v4.pdf,"Given the environmental impact and operating costs, energy eﬃciency
is vital.",Deployment Environment,0.5465435981750488
2401.00625v4.pdf,"It includes strategies for reducing power consumption, such as opti-
mizing hardware utilization, using energy-eﬃcient hardware, and implementing
algorithms that require less computational power.",Hardware Efficiency,0.5837315320968628
2401.00625v4.pdf,"It includes strategies for reducing power consumption, such as opti-
mizing hardware utilization, using energy-eﬃcient hardware, and implementing
algorithms that require less computational power.",System Configuration,0.6110777854919434
2401.00625v4.pdf,"It includes strategies for reducing power consumption, such as opti-
mizing hardware utilization, using energy-eﬃcient hardware, and implementing
algorithms that require less computational power.",Model Optimization Techniques,0.7689225673675537
2401.00625v4.pdf,"This includes the cost of hardware acquisition, elec-
tricity for running the models, and potential cloud computing expenses.",Deployment Environment,0.5724160671234131
2401.00625v4.pdf,"We propose ﬁve principal categories: Architecture Design, Pre-training, Fine-
tuning, Inference, and System Design.",Inference Workload,0.5057900547981262
2401.00625v4.pdf,"This category inspects the preliminary phases of LLM devel-
opment, including Memory Eﬃciency and Data Eﬃciency.",Model Size,0.5350440740585327
2401.00625v4.pdf,"During the operational stage, various strategies under the Inference
category, such as Model Compression and Dynamic Acceleration, are employed.",Inference Workload,0.5014426112174988
2401.00625v4.pdf,"This classiﬁcation acknowledges the diverse tactics applied at the model inference
phase, impacting eﬃciency and performance distinctly.",Inference Workload,0.5950418710708618
2401.00625v4.pdf,"It explores
hardware and system optimizations that are essential for improving the practical
performance of LLMs.",Model Size,0.5125493407249451
2401.00625v4.pdf,"Through this taxonomy, we aim to facilitate a structured and nuanced understand-
ing of the diverse methodologies and strategies employed in the quest for enhanced
eﬃciency and acceleration of LLMs, providing a holistic view of the current research
landscape.",Model Size,0.5661232471466064
2401.00625v4.pdf,"We examine various
strategies aimed at reducing computational and memory demands, crucial for the
practical deployment of LLMs.",Model Size,0.5341203212738037
2401.00625v4.pdf,"KDEFormer delivers
a O(T md) time complexity and O(T m) memory complexity, where m < T is a small
number.",Model Optimization Techniques,0.5059297680854797
2401.00625v4.pdf,"As we know, a single dense LLM itself
contains billions of parameters, which is extremely diﬃcult to be further scaled into
larger parameter sizes.",Model Size,0.600368320941925
2401.00625v4.pdf,"4 LLM pre-training
For large-scale LLMs like GPT-4, eﬃcient pre-training is pivotal due to their exten-
sive size and complexity.",Model Size,0.5194716453552246
2401.00625v4.pdf,"This eﬃciency transcends mere speed, focusing on optimal
utilization of computational resources and innovative data management.",Model Optimization Techniques,0.5861174464225769
2401.00625v4.pdf,"Additionally,
strategies like selective data sampling, model pruning, and quantization play a crucial
role in minimizing data and memory requirements.",Model Optimization Techniques,0.7015083432197571
2401.00625v4.pdf,"These methods collectively con-
tribute to not only accelerating the training process but also ensuring sustainable and
cost-eﬀective development of advanced LLMs.",Model Size,0.5071033239364624
2401.00625v4.pdf,"In distributed training, the task
of training the model is divided and allocated to multiple working nodes.",Inference Workload,0.5041142702102661
2401.00625v4.pdf,Model parallelism.,Inference Workload,0.5062743425369263
2401.00625v4.pdf,"This approach has
gained popularity, especially in the training of large language models, where computa-
tional cost can be a signiﬁcant barrier.",Inference Workload,0.5551683306694031
2401.00625v4.pdf,"It
determines the number of iterations (steps) required to complete a training process,
thus aﬀecting the overall training cost.",Model Size,0.5199993848800659
2401.00625v4.pdf,It is also called data pruning.,Model Optimization Techniques,0.542056679725647
2401.00625v4.pdf,"Researchers of
these works ﬁnd that skipping the processing of some masked tokens can signiﬁcantly
improve training eﬃciency.",Inference Workload,0.5136383771896362
2401.00625v4.pdf,"This section
discusses various ﬁne-tuning strategies, focusing on optimizing computational load,
memory usage, and energy consumption.",System Configuration,0.5400856137275696
2401.00625v4.pdf,"This section
discusses various ﬁne-tuning strategies, focusing on optimizing computational load,
memory usage, and energy consumption.",Model Optimization Techniques,0.647388219833374
2401.00625v4.pdf,"This exploration
is key to understanding how ﬁne-tuning in LLMs is evolving to address the dual
challenges of performance optimization and resource constraints.",Model Size,0.5589126944541931
2401.00625v4.pdf,"Given the immense size of modern LLMs, ﬁne-tuning
every parameter can be computationally expensive and may even risk overﬁtting on
smaller, task-speciﬁc datasets.",Model Size,0.6441447734832764
2401.00625v4.pdf,"However, these approaches exhibit limitations when applied to the ﬁne-tuning of LLMs
due to the signiﬁcantly elevated computational requirements and voluminous datasets
essential for the eﬀective training of such models.",Model Size,0.6503133773803711
2401.00625v4.pdf,"GPU mem-
ory consumption is also a concern because updating all the parameters can be
impractical when dealing with LLMs.",Model Size,0.5004817247390747
2401.00625v4.pdf,"GPU mem-
ory consumption is also a concern because updating all the parameters can be
impractical when dealing with LLMs.",Hardware Efficiency,0.504776120185852
2401.00625v4.pdf,"GPU mem-
ory consumption is also a concern because updating all the parameters can be
impractical when dealing with LLMs.",System Configuration,0.5097101926803589
2401.00625v4.pdf,"To mitigate the cost of training, many recent works on full-parameter ﬁne-tuning
aim to optimize memory consumption [131, 132], which signiﬁcantly reduces the bar-
rier of this research.",Inference Workload,0.5154705047607422
2401.00625v4.pdf,"LOMO
presents a practical solution to train LLMs in resource-constrained scenarios.",Model Size,0.5203026533126831
2401.00625v4.pdf,"6 LLM inference
Inference in Large Language Models (LLMs) like the GPT series is a critical stage
where trained models are applied to generate text, answer questions, or perform other
language tasks based on their training.",Inference Workload,0.5579442977905273
2401.00625v4.pdf,"With the expansive size and complexity of
these models, enhancing the eﬃciency of the inference process is essential.",Inference Workload,0.6262339949607849
2401.00625v4.pdf,"This section
examines various techniques to optimize LLMs for inference, focusing on strategies that
reduce computational load and memory usage while maintaining high-quality outputs.",Model Size,0.5081304311752319
2401.00625v4.pdf,"This section
examines various techniques to optimize LLMs for inference, focusing on strategies that
reduce computational load and memory usage while maintaining high-quality outputs.",Inference Workload,0.5401283502578735
2401.00625v4.pdf,"The approaches explored include model compression methods like pruning and quanti-
zation, and dynamic inference techniques that adaptively adjust computation based on
input data.",Model Optimization Techniques,0.637394905090332
2401.00625v4.pdf,"These methods are crucial for deploying LLMs in real-world applications,
where resource constraints and performance requirements are key considerations.",Model Size,0.5218272805213928
2401.00625v4.pdf,"6.1 Model compression
Model compression and acceleration are prevalent techniques in which a cumbersome,
slow-performing model is optimized to produce a streamlined version.",Model Optimization Techniques,0.526946485042572
2401.00625v4.pdf,"Structured pruning results in a model with reduced
size that retains its original architectural structure, making it more hardware-friendly
for deployment.",Model Optimization Techniques,0.6203567981719971
2401.00625v4.pdf,"Unstructured pruning produces a model with ”holes” or sparse
weight matrices, which require specialized software or hardware for eﬃcient deploy-
ment.",Model Optimization Techniques,0.5017589330673218
2401.00625v4.pdf,"Recent research eﬀorts have been devoted to combining LLMs with pruning
techniques, aiming to tackle the substantial size and computational costs associated
with LLMs.",Model Size,0.5320954322814941
2401.00625v4.pdf,Unstructured pruning.,Model Optimization Techniques,0.5596491098403931
2401.00625v4.pdf,"Unstructured pruning reduces the complexity of an LLM
by eliminating particular parameters without taking into account its intrinsic organi-
zation.",Model Size,0.5726908445358276
2401.00625v4.pdf,"Unstructured pruning reduces the complexity of an LLM
by eliminating particular parameters without taking into account its intrinsic organi-
zation.",Model Optimization Techniques,0.5168164372444153
