,File,Text Segment,Code,Score
612,2407.16893v1.pdf,"Energy consumption per token is crucial as it evaluates resource
use across different inference setups regardless of text volume.",Inference Workload,0.5862514972686768
615,2407.16893v1.pdf,"Meanwhile, energy per response is
beneficial for estimating resource usage relative to the input prompt.",Duration of Use,0.6058745384216309
617,2407.16893v1.pdf,"We conduct statistical analyses
on these metrics to compare across model types, sizes, hardware setups, and the specific prompt
datasets used during inference, providing a comprehensive view of energy dynamics.",Hardware Efficiency,0.5877017974853516
618,2407.16893v1.pdf,"We employ box plots to visualize the distribution of energy consumption for each model
and hardware configuration (see Figure 2).",Hardware Efficiency,0.6593636870384216
619,2407.16893v1.pdf,"We employ box plots to visualize the distribution of energy consumption for each model
and hardware configuration (see Figure 2).",System Configuration,0.5594269633293152
620,2407.16893v1.pdf,"We employ box plots to visualize the distribution of energy consumption for each model
and hardware configuration (see Figure 2).",Deployment Environment,0.6246623396873474
622,2407.16893v1.pdf,"We interpret results through a comparative analysis of energy consumption across
different scenarios.",Hardware Efficiency,0.5674797296524048
624,2407.16893v1.pdf,"We interpret results through a comparative analysis of energy consumption across
different scenarios.",Deployment Environment,0.6426773071289062
625,2407.16893v1.pdf,"We interpret results through a comparative analysis of energy consumption across
different scenarios.",Duration of Use,0.6321499943733215
627,2407.16893v1.pdf,"Additionally, predictive models for energy consumption are evaluated using the R2 score.",Hardware Efficiency,0.5854982137680054
628,2407.16893v1.pdf,"Additionally, predictive models for energy consumption are evaluated using the R2 score.",Deployment Environment,0.5804070830345154
629,2407.16893v1.pdf,"Additionally, predictive models for energy consumption are evaluated using the R2 score.",Duration of Use,0.5556582808494568
634,2407.16893v1.pdf,"The box plots in Figure 2 graphically represent this analysis, showing
the energy usage of LLMs during inference on diverse hardware setups.",Hardware Efficiency,0.5747940540313721
636,2407.16893v1.pdf,"Figure 2a categorizes energy consumption per token by the model utilized for infer-
ence.",Hardware Efficiency,0.5813418626785278
638,2407.16893v1.pdf,"Figure 2a categorizes energy consumption per token by the model utilized for infer-
ence.",Duration of Use,0.5526953339576721
640,2407.16893v1.pdf,"Energy con-
sumption is noticeably higher when LLM tasks are run on the laptops than on the workstation.",System Configuration,0.6102961301803589
643,2407.16893v1.pdf,"Specifically, Laptop1 (CPU-only) shows similar energy usage levels when operating different models
(codellama-7b with Code-Feedback and gemma-2b with Alpaca), suggesting inefficiencies in
CPU-based processing for LLM tasks since we would expect a significant difference when running a
2b model vs a 7b model.",Hardware Efficiency,0.6129746437072754
644,2407.16893v1.pdf,"Specifically, Laptop1 (CPU-only) shows similar energy usage levels when operating different models
(codellama-7b with Code-Feedback and gemma-2b with Alpaca), suggesting inefficiencies in
CPU-based processing for LLM tasks since we would expect a significant difference when running a
2b model vs a 7b model.",System Configuration,0.5953011512756348
645,2407.16893v1.pdf,"Comparisons between Laptop2 and
the workstation, despite the latter’s more robust GPU (12GB vs. 8GB), reveal roughly equivalent
energy usage, underscoring potential disparities in hardware efficiency.",Hardware Efficiency,0.5949046015739441
646,2407.16893v1.pdf,"Comparisons between Laptop2 and
the workstation, despite the latter’s more robust GPU (12GB vs. 8GB), reveal roughly equivalent
energy usage, underscoring potential disparities in hardware efficiency.",System Configuration,0.6278448104858398
648,2407.16893v1.pdf,"In energy assessments of different models of the same size (codellama-7b with
Code-Feedback vs. gemma-7b with Code-Feedback) run on both a workstation and Laptop2,
gemma-7b consistently displayed higher energy consumption than codellama-7b.",Hardware Efficiency,0.6302866339683533
649,2407.16893v1.pdf,"In energy assessments of different models of the same size (codellama-7b with
Code-Feedback vs. gemma-7b with Code-Feedback) run on both a workstation and Laptop2,
gemma-7b consistently displayed higher energy consumption than codellama-7b.",System Configuration,0.5651236176490784
652,2407.16893v1.pdf,"To evaluate the energy consumption per token across two prompt datasets, we
analyzed the box plots for gemma-2b and gemma-7b in Figure 2a, the only models tested with both
prompt datasets.",Inference Workload,0.5673184394836426
657,2407.16893v1.pdf,"The analysis reveals that, except in one instance, the Alpaca dataset consistently led
5
workstation
codellama_70b
1.30
1.35
1.40
1.45
energy_per_token (kWh)
1e
5
workstation
laptop1
laptop2
codellama_7b
4
5
6
1e
7
laptop1
workstation
laptop2
workstation
laptop2
gemma_2b
2
4
6
8
1e
7
laptop2
workstation
workstation
laptop2
gemma_7b
0.50
0.75
1.00
1.25
1.50
1e
6
server
llama3_70b
0.8
1.0
1.2
1.4
1e
5
laptop2
llama3_8b
4
5
6
7
8
1e
7
(a) Comparison of energy consumption per token across models.",Hardware Efficiency,0.5896357297897339
658,2407.16893v1.pdf,"The analysis reveals that, except in one instance, the Alpaca dataset consistently led
5
workstation
codellama_70b
1.30
1.35
1.40
1.45
energy_per_token (kWh)
1e
5
workstation
laptop1
laptop2
codellama_7b
4
5
6
1e
7
laptop1
workstation
laptop2
workstation
laptop2
gemma_2b
2
4
6
8
1e
7
laptop2
workstation
workstation
laptop2
gemma_7b
0.50
0.75
1.00
1.25
1.50
1e
6
server
llama3_70b
0.8
1.0
1.2
1.4
1e
5
laptop2
llama3_8b
4
5
6
7
8
1e
7
(a) Comparison of energy consumption per token across models.",System Configuration,0.5781645178794861
659,2407.16893v1.pdf,"The analysis reveals that, except in one instance, the Alpaca dataset consistently led
5
workstation
codellama_70b
1.30
1.35
1.40
1.45
energy_per_token (kWh)
1e
5
workstation
laptop1
laptop2
codellama_7b
4
5
6
1e
7
laptop1
workstation
laptop2
workstation
laptop2
gemma_2b
2
4
6
8
1e
7
laptop2
workstation
workstation
laptop2
gemma_7b
0.50
0.75
1.00
1.25
1.50
1e
6
server
llama3_70b
0.8
1.0
1.2
1.4
1e
5
laptop2
llama3_8b
4
5
6
7
8
1e
7
(a) Comparison of energy consumption per token across models.",Deployment Environment,0.6066738963127136
663,2407.16893v1.pdf,Figure 2: Comparative energy consumption per token across inference setups.,Inference Workload,0.6153906583786011
665,2407.16893v1.pdf,Figure 2: Comparative energy consumption per token across inference setups.,System Configuration,0.5632328391075134
667,2407.16893v1.pdf,"Table 4 facilitates a comparison of energy consumption per prompt, revealing that the median
consumption for the Code-Feedback prompt dataset exceeds that of the Alpaca dataset during
inference.",Inference Workload,0.6465856432914734
673,2407.16893v1.pdf,"Energy demands are higher for LLMs
running on laptops than workstations, particularly due to inefficiencies in CPU processing.",Hardware Efficiency,0.5728493928909302
674,2407.16893v1.pdf,"Energy demands are higher for LLMs
running on laptops than workstations, particularly due to inefficiencies in CPU processing.",System Configuration,0.6186633706092834
676,2407.16893v1.pdf,"Models
of the same size exhibit varying energy efficiencies.",Hardware Efficiency,0.6245018839836121
677,2407.16893v1.pdf,"Models
of the same size exhibit varying energy efficiencies.",Duration of Use,0.5758511424064636
682,2407.16893v1.pdf,"6
Table 5: Correlations between features and energy consump-
tion per response, calculated across all samples of our datasets.",Hardware Efficiency,0.5501453280448914
683,2407.16893v1.pdf,"Key factors such as re-
sponse token length, response du-
ration, and total inference duration
show strong positive correlations
with energy consumption, with co-
efficients of 0.846, 0.625, and 0.618,
respectively.",Inference Workload,0.6050717830657959
685,2407.16893v1.pdf,"This observation sug-
gests that energy consumption esca-
lates with an increase in response
tokens due to more extensive processing within the model, highlighting that longer and more time-
intensive responses significantly drive higher energy usage.",Inference Workload,0.6497756242752075
688,2407.16893v1.pdf,"This observation sug-
gests that energy consumption esca-
lates with an increase in response
tokens due to more extensive processing within the model, highlighting that longer and more time-
intensive responses significantly drive higher energy usage.",Duration of Use,0.6624370217323303
692,2407.16893v1.pdf,"The results show that response characteristics such as token length and
duration are strongly correlated with energy usage, indicating higher consumption with longer
responses.",Duration of Use,0.5597182512283325
695,2407.16893v1.pdf,"Hence, we developed RF models (using
either response token length or prompt characteristics) across hardware setups, models, and prompt
datasets (one RF model for one LLM utilizing one prompt dataset on one hardware setup).",Inference Workload,0.586910605430603
697,2407.16893v1.pdf,"Table 5 shows that energy consumption highly correlates with response characteristics such as token
length and duration.",Duration of Use,0.5840850472450256
699,2407.16893v1.pdf,"The findings reveal that constraining the length of responses—by explicitly specifying the maximum
text length in the prompts—could significantly reduce energy consumption during model operations.",Inference Workload,0.6686084270477295
700,2407.16893v1.pdf,"The findings reveal that constraining the length of responses—by explicitly specifying the maximum
text length in the prompts—could significantly reduce energy consumption during model operations.",Duration of Use,0.5559372901916504
702,2407.16893v1.pdf,"Generally, the RF models for
gemma models show more predictable energy consumption patterns than llama models.",Hardware Efficiency,0.5837039947509766
705,2407.16893v1.pdf,"Overall, models trained on response features were more effective than those using
prompt characteristics, highlighting areas for energy optimization in LLM operations.",Model Size,0.5562845468521118
709,2407.16893v1.pdf,"While we
ensured this in most experiments, some base processes remained active on the GPU of the workstation,
though their impact on baseline energy consumption was minimal.",System Configuration,0.5816406607627869
713,2407.16893v1.pdf,"Additionally, power
efficiency variations in identical hardware models could introduce more variability to our results.",Hardware Efficiency,0.6438201665878296
716,2407.16893v1.pdf,"Additionally, power
efficiency variations in identical hardware models could introduce more variability to our results.",Duration of Use,0.5737890601158142
718,2407.16893v1.pdf,"The generalizability of our results is constrained by the limited range of
inference scenarios analyzed, particularly in terms of hardware setups and LLMs utilized.",Inference Workload,0.5687427520751953
720,2407.16893v1.pdf,"Despite using the Scaphandre tool for measuring CPU power, we
observed similar energy consumption across models of significantly different sizes, suggesting possi-
ble measurement imprecision.",Hardware Efficiency,0.5556179285049438
721,2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Hardware Efficiency,0.6883038282394409
722,2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",System Configuration,0.6707025170326233
723,2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Model Optimization Techniques,0.5638715028762817
724,2407.16893v1.pdf,"This was particularly evident in the reduced predictive performance of
energy consumption on CPU-only setups, as opposed to configurations equipped with GPUs.",Deployment Environment,0.5611138939857483
726,2407.16893v1.pdf,"Our results reveal that response token length is a reliable indicator of energy consumption, suggesting
that managing response lengths could effectively control energy use.",Duration of Use,0.5569596290588379
728,2407.16893v1.pdf,"However, the connection
between prompt complexity and energy consumption is less definitive.",Duration of Use,0.552733302116394
729,2407.16893v1.pdf,"While models based on
prompt characteristics show potential, their performance varies.",Inference Workload,0.5883906483650208
731,2407.16893v1.pdf,"To enhance our study’s generalizability, we plan to test a wider array of hardware configurations and
model types, allowing us to better understand energy consumption variations.",Hardware Efficiency,0.5978371500968933
732,2407.16893v1.pdf,"To enhance our study’s generalizability, we plan to test a wider array of hardware configurations and
model types, allowing us to better understand energy consumption variations.",System Configuration,0.6052472591400146
735,2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",Hardware Efficiency,0.7197006344795227
736,2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",System Configuration,0.5784294605255127
739,2407.16893v1.pdf,"Comparing the energy
efficiency of task-specific models against general-purpose models in different applications would
also be valuable.",Duration of Use,0.5836359858512878
740,2407.16893v1.pdf,"This analysis could reveal if specialized models yield significant energy savings for
specific tasks, ensuring that comparisons maintain a consistent base model for accuracy.",Hardware Efficiency,0.6044695973396301
742,2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",Hardware Efficiency,0.6719630360603333
744,2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",Deployment Environment,0.699893593788147
745,2407.16893v1.pdf,"Future research could explore patterns in energy consumption across models, focusing beyond mere
size to include architectural differences.",Duration of Use,0.6219537854194641
746,2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",Hardware Efficiency,0.6411867737770081
748,2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",Deployment Environment,0.5936356782913208
749,2407.16893v1.pdf,"This could reveal how specific design choices impact energy
demands and help optimize models for better energy efficiency without sacrificing performance.",Duration of Use,0.5862129926681519
752,2407.16893v1.pdf,"[8] found that general-purpose ML models are more
energy-intensive than task-specific ones and that efficiency gains in NLP and computer vision do
not necessarily correlate with increased energy consumption.",Hardware Efficiency,0.5598660707473755
763,2407.16893v1.pdf,"However, MELODI enhances these efforts by providing
a comprehensive framework that measures LLM energy consumption by leveraging Scaphandre
and nvidia-smi for real-time energy tracking of both CPUs and GPUs.",System Configuration,0.557197093963623
765,2407.16893v1.pdf,"In contrast, MELODI supports real-time power monitoring during
inference, generating data that serves as a benchmark and facilitates the development of ML models
for predicting energy consumption.",Hardware Efficiency,0.5606997013092041
771,2407.16893v1.pdf,"Green algorithms: quantifying the
carbon footprint of computation.",Model Optimization Techniques,0.5775353908538818
773,2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",Hardware Efficiency,0.5662227869033813
775,2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",Model Optimization Techniques,0.5709370970726013
776,2401.00625v4.pdf,"These models, however, bring forth substantial chal-
lenges in high consumption of computational, memory, energy, and ﬁnancial
resources, especially in environments with limited resource capabilities.",Duration of Use,0.5526270866394043
778,2401.00625v4.pdf,"We
categorize methods based on their optimization focus—covering computational,
memory, energy, ﬁnancial, and network resources—and their applicability across
various stages of an LLM’s lifecycle, including architecture design, pre-training,
1
ﬁne-tuning, and system design.",Model Size,0.6200358867645264
782,2401.00625v4.pdf,"The trend in LLM development is toward ever-
increasing model sizes, with some recent entrants boasting upwards of hundreds of
billions of parameters [4–6].",Model Size,0.6779985427856445
783,2401.00625v4.pdf,"However, the exponential growth in model sizes presents
a huge demand for various resources (e.g., computation, energy, memory) [7–9].",Inference Workload,0.553475558757782
787,2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",Hardware Efficiency,0.6438213586807251
789,2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",Deployment Environment,0.56601881980896
790,2401.00625v4.pdf,"Computation refers to the processing power neces-
sary to train and run these models; memory encompasses the data storage capacity
required; energy denotes the electricity consumed during operation; ﬁnancial resources
pertain to the monetary investment needed for infrastructure and ongoing costs; and
communication cost involves the bandwidth and latency in data transfer during train-
ing and inference.",Duration of Use,0.5619082450866699
793,2401.00625v4.pdf,"These challenges, more pronounced in LLMs
than in smaller neural networks like CNNs and MLPs, arise from the unique scale and
complexity of LLMs.",Model Size,0.6586347222328186
794,2401.00625v4.pdf,"Low parallelism in auto-regressive generation: Auto-regressive token
generation, the predominant method in LLMs, suﬀers from signiﬁcant latency due
to poor parallelism [10].",Inference Workload,0.55838942527771
796,2401.00625v4.pdf,"This complexity creates a computational bottleneck as the input length increases,
limiting the practical input sequence length LLMs can handle eﬃciently.",Model Size,0.575512707233429
798,2401.00625v4.pdf,"This phenomenon raises questions about the optimal size of LLMs and the balance
between resource investment and performance gain.",Model Size,0.5686793327331543
799,2401.00625v4.pdf,"Generalization and overﬁt-
ting: Theoretical work on generalization in machine learning is particularly relevant
for LLMs [13, 14].",Model Size,0.5549386143684387
801,2401.00625v4.pdf,"Conse-
quently, intricate system designs become crucial to optimize the training process
for LLMs and successfully accomplish the task.",Model Size,0.5693469047546387
802,2401.00625v4.pdf,"Furthermore, the system design
gains increased signiﬁcance due to the latency and throughput requirements associ-
ated with the inference tasks of LLMs, particularly when taking into account user
experience and the constraints of a limited cost budget [17, 18].",Model Size,0.6247129440307617
803,2401.00625v4.pdf,"Furthermore, the system design
gains increased signiﬁcance due to the latency and throughput requirements associ-
ated with the inference tasks of LLMs, particularly when taking into account user
experience and the constraints of a limited cost budget [17, 18].",Inference Workload,0.5758965015411377
805,2401.00625v4.pdf,"Closed source models and lack of parameter access: Many
advanced LLMs are closed source [1, 20–22], with restricted access to their param-
eters.",Model Size,0.6057771444320679
807,2401.00625v4.pdf,"Unlike smaller models where optimizing
one or two resources, such as computation or memory, might be suﬃcient, LLMs
present a multi-objective problem requiring simultaneous optimization across mul-
tiple key resources, including computation, memory, energy, monetary cost, etc [23].",Model Size,0.5592203140258789
808,2401.00625v4.pdf,"Therefore, a comprehensive metric for LLMs must provide a holistic view that encap-
sulates all these critical resources, quantifying not only the individual resource usage
but also the interdependencies and trade-oﬀs between them [24].",Model Size,0.5843808054924011
814,2401.00625v4.pdf,"Nevertheless, a comprehensive
review and technical taxonomy speciﬁcally focused on the specialization of LLM
domains remains an unaddressed gap in the current literature.",Model Size,0.5504109859466553
815,2401.00625v4.pdf,"For example, some discuss how to accelerate the inference of LLMs [32–
34], by focusing on model compression techniques.",Model Size,0.5971525311470032
818,2401.00625v4.pdf,"It
establishes a comprehensive taxonomy of resources essential for LLMs, such as
computation, memory, energy, money, and network communication.",Model Size,0.5861774682998657
819,2401.00625v4.pdf,"• Section 5 LLM ﬁne-tuning: This section covers the ﬁne-tuning phase of LLMs,
focusing on methods that enhance resource eﬃciency.",Model Size,0.5884462594985962
821,2401.00625v4.pdf,"The section features discussions on
static methods including pruning, quantization, knowledge distillation, low-rank
approximation, etc.",Model Optimization Techniques,0.5941895246505737
822,2401.00625v4.pdf,"In addition, we also discuss dynamic methods such as
dynamic inference, which adapts computational resources in real time, and token
parallelism, which optimizes processing at the token level to enhance eﬃciency
during the inference stage.",Inference Workload,0.5971437692642212
825,2401.00625v4.pdf,"Each domain addresses
a distinct aspect of resource utilization:
• Computation: This involves the processing power required for tasks such as
training, ﬁne-tuning, and executing LLMs.",Model Size,0.5826621055603027
828,2401.00625v4.pdf,"It is crucial to explore how to maximize output while minimizing computational
requirements.",Model Optimization Techniques,0.5829024910926819
829,2401.00625v4.pdf,"LLMs, especially those with billions of parameters, require signiﬁcant memory for
storing the model weights and for processing large datasets during training and
inference.",Model Size,0.6642080545425415
830,2401.00625v4.pdf,"Optimizing data structures, employing techniques like model pruning,
and exploring memory-eﬃcient architectures are key strategies here.",Model Optimization Techniques,0.6537323594093323
831,2401.00625v4.pdf,"• Energy: This resource refers to the electrical power consumed during the model’s
lifecycle.",Hardware Efficiency,0.675287663936615
832,2401.00625v4.pdf,"• Energy: This resource refers to the electrical power consumed during the model’s
lifecycle.",Deployment Environment,0.5582451820373535
833,2401.00625v4.pdf,"• Energy: This resource refers to the electrical power consumed during the model’s
lifecycle.",Duration of Use,0.5818639993667603
835,2401.00625v4.pdf,"It includes strategies for reducing power consumption, such as opti-
mizing hardware utilization, using energy-eﬃcient hardware, and implementing
algorithms that require less computational power.",Hardware Efficiency,0.5837315320968628
836,2401.00625v4.pdf,"It includes strategies for reducing power consumption, such as opti-
mizing hardware utilization, using energy-eﬃcient hardware, and implementing
algorithms that require less computational power.",System Configuration,0.6110777854919434
837,2401.00625v4.pdf,"It includes strategies for reducing power consumption, such as opti-
mizing hardware utilization, using energy-eﬃcient hardware, and implementing
algorithms that require less computational power.",Model Optimization Techniques,0.7689225673675537
838,2401.00625v4.pdf,"This includes the cost of hardware acquisition, elec-
tricity for running the models, and potential cloud computing expenses.",Deployment Environment,0.5724160671234131
842,2401.00625v4.pdf,"This classiﬁcation acknowledges the diverse tactics applied at the model inference
phase, impacting eﬃciency and performance distinctly.",Inference Workload,0.5950418710708618
844,2401.00625v4.pdf,"Through this taxonomy, we aim to facilitate a structured and nuanced understand-
ing of the diverse methodologies and strategies employed in the quest for enhanced
eﬃciency and acceleration of LLMs, providing a holistic view of the current research
landscape.",Model Size,0.5661232471466064
847,2401.00625v4.pdf,"As we know, a single dense LLM itself
contains billions of parameters, which is extremely diﬃcult to be further scaled into
larger parameter sizes.",Model Size,0.600368320941925
849,2401.00625v4.pdf,"This eﬃciency transcends mere speed, focusing on optimal
utilization of computational resources and innovative data management.",Model Optimization Techniques,0.5861174464225769
850,2401.00625v4.pdf,"Additionally,
strategies like selective data sampling, model pruning, and quantization play a crucial
role in minimizing data and memory requirements.",Model Optimization Techniques,0.7015083432197571
854,2401.00625v4.pdf,"This approach has
gained popularity, especially in the training of large language models, where computa-
tional cost can be a signiﬁcant barrier.",Inference Workload,0.5551683306694031
859,2401.00625v4.pdf,"This section
discusses various ﬁne-tuning strategies, focusing on optimizing computational load,
memory usage, and energy consumption.",Model Optimization Techniques,0.647388219833374
860,2401.00625v4.pdf,"This exploration
is key to understanding how ﬁne-tuning in LLMs is evolving to address the dual
challenges of performance optimization and resource constraints.",Model Size,0.5589126944541931
861,2401.00625v4.pdf,"Given the immense size of modern LLMs, ﬁne-tuning
every parameter can be computationally expensive and may even risk overﬁtting on
smaller, task-speciﬁc datasets.",Model Size,0.6441447734832764
862,2401.00625v4.pdf,"However, these approaches exhibit limitations when applied to the ﬁne-tuning of LLMs
due to the signiﬁcantly elevated computational requirements and voluminous datasets
essential for the eﬀective training of such models.",Model Size,0.6503133773803711
868,2401.00625v4.pdf,"6 LLM inference
Inference in Large Language Models (LLMs) like the GPT series is a critical stage
where trained models are applied to generate text, answer questions, or perform other
language tasks based on their training.",Inference Workload,0.5579442977905273
869,2401.00625v4.pdf,"With the expansive size and complexity of
these models, enhancing the eﬃciency of the inference process is essential.",Inference Workload,0.6262339949607849
872,2401.00625v4.pdf,"The approaches explored include model compression methods like pruning and quanti-
zation, and dynamic inference techniques that adaptively adjust computation based on
input data.",Model Optimization Techniques,0.637394905090332
875,2401.00625v4.pdf,"Structured pruning results in a model with reduced
size that retains its original architectural structure, making it more hardware-friendly
for deployment.",Model Optimization Techniques,0.6203567981719971
879,2401.00625v4.pdf,"Unstructured pruning reduces the complexity of an LLM
by eliminating particular parameters without taking into account its intrinsic organi-
zation.",Model Size,0.5726908445358276
886,2401.00625v4.pdf,"[142] introduce LLM-Pruner, a pioneering
framework tailored for structured pruning of LLMs oﬀering task-agnostic compression
and eﬃcient data usage.",Model Optimization Techniques,0.5750088691711426
890,2401.00625v4.pdf,"6.1.2 Quantization
The quantization-based approach aims to achieve substantial model compression at
the cost of aﬀordable loss of model accuracy.",Model Optimization Techniques,0.6012383699417114
894,2401.00625v4.pdf,"In addition to weight quantization, other techniques such
as activation quantization and ﬁxed-point quantization have been employed to ease
the heavy memory consumption handling LLMs.",Model Optimization Techniques,0.570715606212616
895,2401.00625v4.pdf,"Fixed-point quantization represents weights and acti-
vations using ﬁxed-point arithmetic to reduce memory usage and accelerate com-
putations.",Model Optimization Techniques,0.5532298684120178
896,2401.00625v4.pdf,"This approach not only aims to substantially
decrease inference latency but also to amplify the eﬀectiveness of specialized task-
solving capabilities.",Inference Workload,0.5657999515533447
897,2401.00625v4.pdf,"A compelling example is the work by Muhamed et al., who
ingeniously compressed a behemoth 1.5 billion-parameter white-box LLM into a far
more manageable 70 million-parameter model.",Model Size,0.5866636633872986
908,2401.00625v4.pdf,"However, there is another
line of methods that aims to improve the eﬃciency of LLM inference without reduc-
ing the number of parameters.",Model Size,0.6186392307281494
916,2401.00625v4.pdf,"Tests on the Llama 2 model show a 2.34× TTFT speedup on multi-
document QA, validating LazyLLM’s capability to accelerate LLM inference eﬃciently
without ﬁne-tuning
6.2.3 Token parallelism
Inference from large autoregressive models like Transformers is slow - decoding K
tokens takes K serial runs of the model.",Inference Workload,0.578129231929779
919,2401.00625v4.pdf,"7 System design
System design is critical in optimizing Large Language Models (LLMs) like the GPT
series for eﬃcient inference, particularly in resource-constrained environments.",Inference Workload,0.564042329788208
922,2401.00625v4.pdf,"Also, an 8-bit compression technology is used
for lowering the computational resources requirement and improving eﬃciency.",Model Optimization Techniques,0.5902394652366638
924,2401.00625v4.pdf,Each technique discussed plays a vital role in optimizing resource eﬃciency for LLMs.,Model Size,0.5997283458709717
925,2401.00625v4.pdf,"8.1 Computation eﬃciency
Computation eﬃciency in LLMs is crucial for faster training and inference.",Model Size,0.5530015230178833
931,2401.00625v4.pdf,"Techniques like pruning and quantization explicitly target memory eﬃciency
by reducing the model size.",Model Optimization Techniques,0.677384078502655
932,2401.00625v4.pdf,"Pruning methods eliminate unnecessary weights, and
quantization reduces the precision of weights, both leading to substantial memory sav-
ings.",Model Optimization Techniques,0.752386748790741
934,2401.00625v4.pdf,"Struc-
tured pruning and quantization are directly beneﬁcial, as they reduce the number of
operations and the data size, leading to lower energy consumption for both training
and inference.",Model Optimization Techniques,0.6740730404853821
936,2401.00625v4.pdf,"Contextual pruning, which adapts the pruning process based on the
context, also leads to energy savings by minimizing unnecessary computations.",Model Optimization Techniques,0.7389415502548218
937,2401.00625v4.pdf,"While
primarily aimed at computational eﬃciency, techniques like approximated attention
indirectly contribute to energy savings due to the reduced computational load.",Model Optimization Techniques,0.5938886404037476
939,2401.00625v4.pdf,"In addition to
those techniques introduced earlier, some recent works exclusively minimize the mon-
etary cost.",Model Optimization Techniques,0.5602864623069763
943,2401.00625v4.pdf,"• Inference time/latency quantiﬁes the time it takes for an LLM to generate
an output after receiving an input.",Inference Workload,0.565625786781311
944,2401.00625v4.pdf,• Throughput quantiﬁes the model’s eﬃciency in processing requests.,Inference Workload,0.6030738949775696
946,2401.00625v4.pdf,• Throughput quantiﬁes the model’s eﬃciency in processing requests.,Duration of Use,0.59539794921875
949,2401.00625v4.pdf,"9.1.2 Memory
• Number of parameters represents the number of adjustable variables in the
LLM’s neural network.",Model Size,0.7456374764442444
950,2401.00625v4.pdf,"A higher number of model parameters generally indicates a
more complex model with a greater capacity to learn and represent intricate patterns
in the data [11, 74].",Model Size,0.6396739482879639
951,2401.00625v4.pdf,"• Model size of an LLM is determined by the storage space required for storing the
entire model.",Model Size,0.6060540676116943
952,2401.00625v4.pdf,"It directly correlates with the number of parameters and is also inﬂu-
enced by the model’s architecture, training data size, and any additional resources
it needs to run.",Model Size,0.6868607997894287
954,2401.00625v4.pdf,"It directly correlates with the number of parameters and is also inﬂu-
enced by the model’s architecture, training data size, and any additional resources
it needs to run.",Hardware Efficiency,0.5723825693130493
956,2401.00625v4.pdf,"The model size is often measured by the peak memory usage during
training or inference [49, 51], which can be easily obtained through system monitor-
ing tools.",Inference Workload,0.5941904783248901
958,2401.00625v4.pdf,"[259]
proposed a method to calculate the total power consumption by combining GPU,
CPU, and DRAM consumption and multiplying it by the Power Usage Eﬀectiveness
(PUE), accounting for the additional energy required to support the entire compute
infrastructure.",Hardware Efficiency,0.5771095752716064
959,2401.00625v4.pdf,"[259]
proposed a method to calculate the total power consumption by combining GPU,
CPU, and DRAM consumption and multiplying it by the Power Usage Eﬀectiveness
(PUE), accounting for the additional energy required to support the entire compute
infrastructure.",System Configuration,0.5971969366073608
960,2401.00625v4.pdf,"[259]
proposed a method to calculate the total power consumption by combining GPU,
CPU, and DRAM consumption and multiplying it by the Power Usage Eﬀectiveness
(PUE), accounting for the additional energy required to support the entire compute
infrastructure.",Model Optimization Techniques,0.5554043054580688
962,2401.00625v4.pdf,"• Carbon emission captures the greenhouse gas emissions associated with the
model’s energy usage.",Hardware Efficiency,0.5743440389633179
971,2401.00625v4.pdf,• Dollars per parameter is a scaled metric for the ﬁnancial cost of an LLM.,Model Size,0.6385325193405151
972,2401.00625v4.pdf,"It is
obtained by dividing the total cost of training (or running) the LLM by the number
of parameters.",Model Size,0.633881688117981
